node,coord_X,coord_Y
node_791,0.0287461057,0.0360584334
node_792,0.0307672638,0.0360584334
node_793,0.032788422,0.0360584334
node_794,0.0348095782,0.0360584334
node_795,0.0368307382,0.0360584334
node_796,0.0388518944,0.0360584334
node_797,0.0408730544,0.0360584334
node_798,0.0428942107,0.0360584334
node_799,0.0449153669,0.0360584334
node_800,0.0469365269,0.0360584334
node_801,0.0489576831,0.0360584334
node_802,0.0509788431,0.0360584334
node_803,0.016619157,0.0380535647
node_804,0.0186403152,0.0380535647
node_805,0.0206614733,0.0380535647
node_806,0.0226826314,0.0380535647
node_807,0.0247037895,0.0380535647
node_808,0.0267249476,0.0380535647
node_809,0.0287461057,0.0380535647
node_810,0.0307672638,0.0380535647
node_811,0.032788422,0.0380535647
node_812,0.0348095782,0.0380535647
node_813,0.0368307382,0.0380535647
node_814,0.0388518944,0.0380535647
node_815,0.0408730544,0.0380535647
node_816,0.0428942107,0.0380535647
node_817,0.0449153669,0.0380535647
node_818,0.0469365269,0.0380535647
node_819,0.0489576831,0.0380535647
node_820,0.0509788431,0.0380535647
node_821,0.016619157,0.0400486961
node_822,0.0186403152,0.0400486961
node_823,0.0206614733,0.0400486961
node_824,0.0226826314,0.0400486961
node_825,0.0247037895,0.0400486961
node_826,0.0267249476,0.0400486961
node_827,0.0287461057,0.0400486961
node_828,0.0307672638,0.0400486961
node_829,0.032788422,0.0400486961
node_830,0.0348095782,0.0400486961
node_831,0.0368307382,0.0400486961
node_832,0.0388518944,0.0400486961
node_833,0.0408730544,0.0400486961
node_834,0.0428942107,0.0400486961
node_835,0.0449153669,0.0400486961
node_836,0.0469365269,0.0400486961
node_837,0.0489576831,0.0400486961
node_838,0.0509788431,0.0400486961
node_839,0.016619157,0.0420438275
node_840,0.0186403152,0.0420438275
node_841,0.0206614733,0.0420438275
node_842,0.0226826314,0.0420438275
node_843,0.0247037895,0.0420438275
node_844,0.0267249476,0.0420438275
node_845,0.0287461057,0.0420438275
node_846,0.0307672638,0.0420438275
node_847,0.032788422,0.0420438275
node_848,0.0348095782,0.0420438275
node_849,0.0368307382,0.0420438275
node_850,0.0388518944,0.0420438275
node_851,0.0408730544,0.0420438275
node_852,0.0428942107,0.0420438275
node_853,0.0449153669,0.0420438275
node_854,0.0469365269,0.0420438275
node_855,0.0489576831,0.0420438275
node_856,0.0509788431,0.0420438275
node_857,0.016619157,0.0440389551
node_858,0.0186403152,0.0440389551
node_859,0.0206614733,0.0440389551
node_860,0.0226826314,0.0440389551
node_861,0.0247037895,0.0440389551
node_862,0.0267249476,0.0440389551
node_863,0.0287461057,0.0440389551
node_864,0.0307672638,0.0440389551
node_865,0.032788422,0.0440389551
node_866,0.0348095782,0.0440389551
node_867,0.0368307382,0.0440389551
node_868,0.0388518944,0.0440389551
node_869,0.0408730544,0.0440389551
node_870,0.0428942107,0.0440389551
node_871,0.0449153669,0.0440389551
node_872,0.0469365269,0.0440389551
node_873,0.0489576831,0.0440389551
node_874,0.0509788431,0.0440389551
node_875,0.016619157,0.0460340865
node_876,0.0186403152,0.0460340865
node_877,0.0206614733,0.0460340865
node_878,0.0226826314,0.0460340865
node_879,0.0247037895,0.0460340865
node_880,0.0267249476,0.0460340865
node_881,0.0287461057,0.0460340865
node_882,0.0307672638,0.0460340865
node_883,0.032788422,0.0460340865
node_884,0.0348095782,0.0460340865
node_885,0.0368307382,0.0460340865
node_886,0.0388518944,0.0460340865
node_887,0.0408730544,0.0460340865
node_888,0.0428942107,0.0460340865
node_889,0.0449153669,0.0460340865
node_890,0.0469365269,0.0460340865
node_891,0.0489576831,0.0460340865
node_892,0.0509788431,0.0460340865
node_893,0.016619157,0.0480292179
node_894,0.0186403152,0.0480292179
node_895,0.0206614733,0.0480292179
node_896,0.0226826314,0.0480292179
node_897,0.0247037895,0.0480292179
node_898,0.0267249476,0.0480292179
node_899,0.0287461057,0.0480292179
node_900,0.0307672638,0.0480292179
node_901,0.032788422,0.0480292179
node_902,0.0348095782,0.0480292179
node_903,0.0368307382,0.0480292179
node_904,0.0388518944,0.0480292179
node_905,0.0408730544,0.0480292179
node_906,0.0428942107,0.0480292179
node_907,0.0449153669,0.0480292179
node_908,0.0469365269,0.0480292179
node_909,0.0489576831,0.0480292179
node_910,0.0509788431,0.0480292179
node_911,0.016619157,0.0500243492
node_912,0.0186403152,0.0500243492
node_913,0.0206614733,0.0500243492
node_914,0.0226826314,0.0500243492
node_915,0.0247037895,0.0500243492
node_916,0.0267249476,0.0500243492
node_917,0.0287461057,0.0500243492
node_918,0.0307672638,0.0500243492
node_919,0.032788422,0.0500243492
node_920,0.0348095782,0.0500243492
node_921,0.0368307382,0.0500243492
node_922,0.0388518944,0.0500243492
node_923,0.0408730544,0.0500243492
node_924,0.0428942107,0.0500243492
node_925,0.0449153669,0.0500243492
node_926,0.0469365269,0.0500243492
node_927,0.0489576831,0.0500243492
node_928,0.0509788431,0.0500243492
node_929,0.016619157,0.0520194769
node_930,0.0186403152,0.0520194769
node_931,0.0206614733,0.0520194769
node_932,0.0226826314,0.0520194769
node_933,0.0247037895,0.0520194769
node_934,0.0267249476,0.0520194769
node_935,0.0287461057,0.0520194769
node_936,0.0307672638,0.0520194769
node_937,0.032788422,0.0520194769
node_938,0.0348095782,0.0520194769
node_939,0.0368307382,0.0520194769
node_940,0.0388518944,0.0520194769
node_941,0.0408730544,0.0520194769
node_942,0.0428942107,0.0520194769
node_943,0.0449153669,0.0520194769
node_944,0.0469365269,0.0520194769
node_945,0.0489576831,0.0520194769
node_946,0.0509788431,0.0520194769
node_947,0.016619157,0.0540146083
node_948,0.0186403152,0.0540146083
node_949,0.0206614733,0.0540146083
node_950,0.0226826314,0.0540146083
node_951,0.0247037895,0.0540146083
node_952,0.0267249476,0.0540146083
node_953,0.0287461057,0.0540146083
node_954,0.0307672638,0.0540146083
node_955,0.032788422,0.0540146083
node_956,0.0348095782,0.0540146083
node_957,0.0368307382,0.0540146083
node_958,0.0388518944,0.0540146083
node_959,0.0408730544,0.0540146083
node_960,0.0428942107,0.0540146083
node_961,0.0449153669,0.0540146083
node_962,0.0469365269,0.0540146083
node_963,0.0489576831,0.0540146083
node_964,0.0509788431,0.0540146083
node_965,0.016619157,0.0560097396
node_966,0.0186403152,0.0560097396
node_967,0.0206614733,0.0560097396
node_968,0.0226826314,0.0560097396
node_969,0.0247037895,0.0560097396
node_970,0.0267249476,0.0560097396
node_971,0.0287461057,0.0560097396
node_972,0.0307672638,0.0560097396
node_973,0.032788422,0.0560097396
node_974,0.0348095782,0.0560097396
node_975,0.0368307382,0.0560097396
node_976,0.0388518944,0.0560097396
node_977,0.0408730544,0.0560097396
node_978,0.0428942107,0.0560097396
node_979,0.0449153669,0.0560097396
node_980,0.0469365269,0.0560097396
node_981,0.0489576831,0.0560097396
node_982,0.0509788431,0.0560097396
node_983,0.016619157,0.058004871
node_984,0.0186403152,0.058004871
node_985,0.0206614733,0.058004871
node_986,0.0226826314,0.058004871
node_987,0.0247037895,0.058004871
node_988,0.0267249476,0.058004871
node_989,0.0287461057,0.058004871
node_990,0.0307672638,0.058004871
node_991,0.032788422,0.058004871
node_992,0.0348095782,0.058004871
node_993,0.0368307382,0.058004871
node_994,0.0388518944,0.058004871
node_995,0.0408730544,0.058004871
node_996,0.0428942107,0.058004871
node_997,0.0449153669,0.058004871
node_998,0.0469365269,0.058004871
node_999,0.0489576831,0.058004871
node_1000,0.0509788431,0.058004871
node_1001,0.0156085789,0.0141120004
node_1002,0.016619157,0.0151095651
node_1003,0.0156085789,0.0161071308
node_1004,0.0176297352,0.0141120004
node_1005,0.0186403152,0.0151095651
node_1006,0.0176297352,0.0161071308
node_1007,0.0196508951,0.0141120004
node_1008,0.0206614733,0.0151095651
node_1009,0.0196508951,0.0161071308
node_1010,0.0216720514,0.0141120004
node_1011,0.0226826314,0.0151095651
node_1012,0.0216720514,0.0161071308
node_1013,0.0236932114,0.0141120004
node_1014,0.0247037895,0.0151095651
node_1015,0.0236932114,0.0161071308
node_1016,0.0257143676,0.0141120004
node_1017,0.0267249476,0.0151095651
node_1018,0.0257143676,0.0161071308
node_1019,0.0277355276,0.0141120004
node_1020,0.0287461057,0.0151095651
node_1021,0.0277355276,0.0161071308
node_1022,0.0297566839,0.0141120004
node_1023,0.0307672638,0.0151095651
node_1024,0.0297566839,0.0161071308
node_1025,0.0317778438,0.0141120004
node_1026,0.032788422,0.0151095651
node_1027,0.0317778438,0.0161071308
node_1028,0.0337990001,0.0141120004
node_1029,0.0348095782,0.0151095651
node_1030,0.0337990001,0.0161071308
node_1031,0.0358201563,0.0141120004
node_1032,0.0368307382,0.0151095651
node_1033,0.0358201563,0.0161071308
node_1034,0.0378413163,0.0141120004
node_1035,0.0388518944,0.0151095651
node_1036,0.0378413163,0.0161071308
node_1037,0.0398624763,0.0141120004
node_1038,0.0408730544,0.0151095651
node_1039,0.0398624763,0.0161071308
node_1040,0.0418836325,0.0141120004
node_1041,0.0428942107,0.0151095651
node_1042,0.0418836325,0.0161071308
node_1043,0.0439047888,0.0141120004
node_1044,0.0449153669,0.0151095651
node_1045,0.0439047888,0.0161071308
node_1046,0.045925945,0.0141120004
node_1047,0.0469365269,0.0151095651
node_1048,0.045925945,0.0161071308
node_1049,0.047947105,0.0141120004
node_1050,0.0489576831,0.0151095651
node_1051,0.047947105,0.0161071308
node_1052,0.049968265,0.0141120004
node_1053,0.0509788431,0.0151095651
node_1054,0.049968265,0.0161071308
node_1055,0.0519894212,0.0141120004
node_1056,0.0529999994,0.0151095651
node_1057,0.0519894212,0.0161071308
node_1058,0.016619157,0.0171046965
node_1059,0.0156085789,0.0181022603
node_1060,0.0186403152,0.0171046965
node_1061,0.0176297352,0.0181022603
node_1062,0.0206614733,0.0171046965
node_1063,0.0196508951,0.0181022603
node_1064,0.0226826314,0.0171046965
node_1065,0.0216720514,0.0181022603
node_1066,0.0247037895,0.0171046965
node_1067,0.0236932114,0.0181022603
node_1068,0.0267249476,0.0171046965
node_1069,0.0257143676,0.0181022603
node_1070,0.0287461057,0.0171046965
node_1071,0.0277355276,0.0181022603
node_1072,0.0307672638,0.0171046965
node_1073,0.0297566839,0.0181022603
node_1074,0.032788422,0.0171046965
node_1075,0.0317778438,0.0181022603
node_1076,0.0348095782,0.0171046965
node_1077,0.0337990001,0.0181022603
node_1078,0.0368307382,0.0171046965
node_1079,0.0358201563,0.0181022603
node_1080,0.0388518944,0.0171046965
node_1081,0.0378413163,0.0181022603
node_1082,0.0408730544,0.0171046965
node_1083,0.0398624763,0.0181022603
node_1084,0.0428942107,0.0171046965
node_1085,0.0418836325,0.0181022603
node_1086,0.0449153669,0.0171046965
node_1087,0.0439047888,0.0181022603
node_1088,0.0469365269,0.0171046965
node_1089,0.045925945,0.0181022603
node_1090,0.0489576831,0.0171046965
node_1091,0.047947105,0.0181022603
node_1092,0.0509788431,0.0171046965
node_1093,0.049968265,0.0181022603
node_1094,0.0529999994,0.0171046965
node_1095,0.0519894212,0.0181022603
node_1096,0.016619157,0.019099826
node_1097,0.0156085789,0.0200973917
node_1098,0.0186403152,0.019099826
node_1099,0.0176297352,0.0200973917
node_1100,0.0206614733,0.019099826
node_1101,0.0196508951,0.0200973917
node_1102,0.0226826314,0.019099826
node_1103,0.0216720514,0.0200973917
node_1104,0.0247037895,0.019099826
node_1105,0.0236932114,0.0200973917
node_1106,0.0267249476,0.019099826
node_1107,0.0257143676,0.0200973917
node_1108,0.0287461057,0.019099826
node_1109,0.0277355276,0.0200973917
node_1110,0.0307672638,0.019099826
node_1111,0.0297566839,0.0200973917
node_1112,0.032788422,0.019099826
node_1113,0.0317778438,0.0200973917
node_1114,0.0348095782,0.019099826
node_1115,0.0337990001,0.0200973917
node_1116,0.0368307382,0.019099826
node_1117,0.0358201563,0.0200973917
node_1118,0.0388518944,0.019099826
node_1119,0.0378413163,0.0200973917
node_1120,0.0408730544,0.019099826
node_1121,0.0398624763,0.0200973917
node_1122,0.0428942107,0.019099826
node_1123,0.0418836325,0.0200973917
node_1124,0.0449153669,0.019099826
node_1125,0.0439047888,0.0200973917
node_1126,0.0469365269,0.019099826
node_1127,0.045925945,0.0200973917
node_1128,0.0489576831,0.019099826
node_1129,0.047947105,0.0200973917
node_1130,0.0509788431,0.019099826
node_1131,0.049968265,0.0200973917
node_1132,0.0529999994,0.019099826
node_1133,0.0519894212,0.0200973917
node_1134,0.016619157,0.0210949555
node_1135,0.0156085789,0.0220925212
node_1136,0.0186403152,0.0210949555
node_1137,0.0176297352,0.0220925212
node_1138,0.0206614733,0.0210949555
node_1139,0.0196508951,0.0220925212
node_1140,0.0226826314,0.0210949555
node_1141,0.0216720514,0.0220925212
node_1142,0.0247037895,0.0210949555
node_1143,0.0236932114,0.0220925212
node_1144,0.0267249476,0.0210949555
node_1145,0.0257143676,0.0220925212
node_1146,0.0287461057,0.0210949555
node_1147,0.0277355276,0.0220925212
node_1148,0.0307672638,0.0210949555
node_1149,0.0297566839,0.0220925212
node_1150,0.032788422,0.0210949555
node_1151,0.0317778438,0.0220925212
node_1152,0.0348095782,0.0210949555
node_1153,0.0337990001,0.0220925212
node_1154,0.0368307382,0.0210949555
node_1155,0.0358201563,0.0220925212
node_1156,0.0388518944,0.0210949555
node_1157,0.0378413163,0.0220925212
node_1158,0.0408730544,0.0210949555
node_1159,0.0398624763,0.0220925212
node_1160,0.0428942107,0.0210949555
node_1161,0.0418836325,0.0220925212
node_1162,0.0449153669,0.0210949555
node_1163,0.0439047888,0.0220925212
node_1164,0.0469365269,0.0210949555
node_1165,0.045925945,0.0220925212
node_1166,0.0489576831,0.0210949555
node_1167,0.047947105,0.0220925212
node_1168,0.0509788431,0.0210949555
node_1169,0.049968265,0.0220925212
node_1170,0.0529999994,0.0210949555
node_1171,0.0519894212,0.0220925212
node_1172,0.016619157,0.0230900869
node_1173,0.0156085789,0.0240876526
node_1174,0.0186403152,0.0230900869
node_1175,0.0176297352,0.0240876526
node_1176,0.0206614733,0.0230900869
node_1177,0.0196508951,0.0240876526
node_1178,0.0226826314,0.0230900869
node_1179,0.0216720514,0.0240876526
node_1180,0.0247037895,0.0230900869
node_1181,0.0236932114,0.0240876526
node_1182,0.0267249476,0.0230900869
node_1183,0.0257143676,0.0240876526
node_1184,0.0287461057,0.0230900869
node_1185,0.0277355276,0.0240876526
node_1186,0.0307672638,0.0230900869
node_1187,0.0297566839,0.0240876526
node_1188,0.032788422,0.0230900869
node_1189,0.0317778438,0.0240876526
node_1190,0.0348095782,0.0230900869
node_1191,0.0337990001,0.0240876526
node_1192,0.0368307382,0.0230900869
node_1193,0.0358201563,0.0240876526
node_1194,0.0388518944,0.0230900869
node_1195,0.0378413163,0.0240876526
node_1196,0.0408730544,0.0230900869
node_1197,0.0398624763,0.0240876526
node_1198,0.0428942107,0.0230900869
node_1199,0.0418836325,0.0240876526
node_1200,0.0449153669,0.0230900869
node_1201,0.0439047888,0.0240876526
node_1202,0.0469365269,0.0230900869
node_1203,0.045925945,0.0240876526
node_1204,0.0489576831,0.0230900869
node_1205,0.047947105,0.0240876526
node_1206,0.0509788431,0.0230900869
node_1207,0.049968265,0.0240876526
node_1208,0.0529999994,0.0230900869
node_1209,0.0519894212,0.0240876526
node_1210,0.016619157,0.0250852183
node_1211,0.0156085789,0.0260827821
node_1212,0.0186403152,0.0250852183
node_1213,0.0176297352,0.0260827821
node_1214,0.0206614733,0.0250852183
node_1215,0.0196508951,0.0260827821
node_1216,0.0226826314,0.0250852183
node_1217,0.0216720514,0.0260827821
node_1218,0.0247037895,0.0250852183
node_1219,0.0236932114,0.0260827821
node_1220,0.0267249476,0.0250852183
node_1221,0.0257143676,0.0260827821
node_1222,0.0287461057,0.0250852183
node_1223,0.0277355276,0.0260827821
node_1224,0.0307672638,0.0250852183
node_1225,0.0297566839,0.0260827821
node_1226,0.032788422,0.0250852183
node_1227,0.0317778438,0.0260827821
node_1228,0.0348095782,0.0250852183
node_1229,0.0337990001,0.0260827821
node_1230,0.0368307382,0.0250852183
node_1231,0.0358201563,0.0260827821
node_1232,0.0388518944,0.0250852183
node_1233,0.0378413163,0.0260827821
node_1234,0.0408730544,0.0250852183
node_1235,0.0398624763,0.0260827821
node_1236,0.0428942107,0.0250852183
node_1237,0.0418836325,0.0260827821
node_1238,0.0449153669,0.0250852183
node_1239,0.0439047888,0.0260827821
node_1240,0.0469365269,0.0250852183
node_1241,0.045925945,0.0260827821
node_1242,0.0489576831,0.0250852183
node_1243,0.047947105,0.0260827821
node_1244,0.0509788431,0.0250852183
node_1245,0.049968265,0.0260827821
node_1246,0.0529999994,0.0250852183
node_1247,0.0519894212,0.0260827821
node_1248,0.016619157,0.0270803478
node_1249,0.0156085789,0.0280779134
node_1250,0.0186403152,0.0270803478
node_1251,0.0176297352,0.0280779134
node_1252,0.0206614733,0.0270803478
node_1253,0.0196508951,0.0280779134
node_1254,0.0226826314,0.0270803478
node_1255,0.0216720514,0.0280779134
node_1256,0.0247037895,0.0270803478
node_1257,0.0236932114,0.0280779134
node_1258,0.0267249476,0.0270803478
node_1259,0.0257143676,0.0280779134
node_1260,0.0287461057,0.0270803478
node_1261,0.0277355276,0.0280779134
node_1262,0.0307672638,0.0270803478
node_1263,0.0297566839,0.0280779134
node_1264,0.032788422,0.0270803478
node_1265,0.0317778438,0.0280779134
node_1266,0.0348095782,0.0270803478
node_1267,0.0337990001,0.0280779134
node_1268,0.0368307382,0.0270803478
node_1269,0.0358201563,0.0280779134
node_1270,0.0388518944,0.0270803478
node_1271,0.0378413163,0.0280779134
node_1272,0.0408730544,0.0270803478
node_1273,0.0398624763,0.0280779134
node_1274,0.0428942107,0.0270803478
node_1275,0.0418836325,0.0280779134
node_1276,0.0449153669,0.0270803478
node_1277,0.0439047888,0.0280779134
node_1278,0.0469365269,0.0270803478
node_1279,0.045925945,0.0280779134
node_1280,0.0489576831,0.0270803478
node_1281,0.047947105,0.0280779134
node_1282,0.0509788431,0.0270803478
node_1283,0.049968265,0.0280779134
node_1284,0.0529999994,0.0270803478
node_1285,0.0519894212,0.0280779134
node_1286,0.016619157,0.0290754773
node_1287,0.0156085789,0.030073043
node_1288,0.0186403152,0.0290754773
node_1289,0.0176297352,0.030073043
node_1290,0.0206614733,0.0290754773
node_1291,0.0196508951,0.030073043
node_1292,0.0226826314,0.0290754773
node_1293,0.0216720514,0.030073043
node_1294,0.0247037895,0.0290754773
node_1295,0.0236932114,0.030073043
node_1296,0.0267249476,0.0290754773
node_1297,0.0257143676,0.030073043
node_1298,0.0287461057,0.0290754773
node_1299,0.0277355276,0.030073043
node_1300,0.0307672638,0.0290754773
node_1301,0.0297566839,0.030073043
node_1302,0.032788422,0.0290754773
node_1303,0.0317778438,0.030073043
node_1304,0.0348095782,0.0290754773
node_1305,0.0337990001,0.030073043
node_1306,0.0368307382,0.0290754773
node_1307,0.0358201563,0.030073043
node_1308,0.0388518944,0.0290754773
node_1309,0.0378413163,0.030073043
node_1310,0.0408730544,0.0290754773
node_1311,0.0398624763,0.030073043
node_1312,0.0428942107,0.0290754773
node_1313,0.0418836325,0.030073043
node_1314,0.0449153669,0.0290754773
node_1315,0.0439047888,0.030073043
node_1316,0.0469365269,0.0290754773
node_1317,0.045925945,0.030073043
node_1318,0.0489576831,0.0290754773
node_1319,0.047947105,0.030073043
node_1320,0.0509788431,0.0290754773
node_1321,0.049968265,0.030073043
node_1322,0.0529999994,0.0290754773
node_1323,0.0519894212,0.030073043
node_1324,0.016619157,0.0310706086
node_1325,0.0156085789,0.0320681743
node_1326,0.0186403152,0.0310706086
node_1327,0.0176297352,0.0320681743
node_1328,0.0206614733,0.0310706086
node_1329,0.0196508951,0.0320681743
node_1330,0.0226826314,0.0310706086
node_1331,0.0216720514,0.0320681743
node_1332,0.0247037895,0.0310706086
node_1333,0.0236932114,0.0320681743
node_1334,0.0267249476,0.0310706086
node_1335,0.0257143676,0.0320681743
node_1336,0.0287461057,0.0310706086
node_1337,0.0277355276,0.0320681743
node_1338,0.0307672638,0.0310706086
node_1339,0.0297566839,0.0320681743
node_1340,0.032788422,0.0310706086
node_1341,0.0317778438,0.0320681743
node_1342,0.0348095782,0.0310706086
node_1343,0.0337990001,0.0320681743
node_1344,0.0368307382,0.0310706086
node_1345,0.0358201563,0.0320681743
node_1346,0.0388518944,0.0310706086
node_1347,0.0378413163,0.0320681743
node_1348,0.0408730544,0.0310706086
node_1349,0.0398624763,0.0320681743
node_1350,0.0428942107,0.0310706086
node_1351,0.0418836325,0.0320681743
node_1352,0.0449153669,0.0310706086
node_1353,0.0439047888,0.0320681743
node_1354,0.0469365269,0.0310706086
node_1355,0.045925945,0.0320681743
node_1356,0.0489576831,0.0310706086
node_1357,0.047947105,0.0320681743
node_1358,0.0509788431,0.0310706086
node_1359,0.049968265,0.0320681743
node_1360,0.0529999994,0.0310706086
node_1361,0.0519894212,0.0320681743
node_1362,0.016619157,0.03306574
node_1363,0.0156085789,0.0340633057
node_1364,0.0186403152,0.03306574
node_1365,0.0176297352,0.0340633057
node_1366,0.0206614733,0.03306574
node_1367,0.0196508951,0.0340633057
node_1368,0.0226826314,0.03306574
node_1369,0.0216720514,0.0340633057
node_1370,0.0247037895,0.03306574
node_1371,0.0236932114,0.0340633057
node_1372,0.0267249476,0.03306574
node_1373,0.0257143676,0.0340633057
node_1374,0.0287461057,0.03306574
node_1375,0.0277355276,0.0340633057
node_1376,0.0307672638,0.03306574
node_1377,0.0297566839,0.0340633057
node_1378,0.032788422,0.03306574
node_1379,0.0317778438,0.0340633057
node_1380,0.0348095782,0.03306574
node_1381,0.0337990001,0.0340633057
node_1382,0.0368307382,0.03306574
node_1383,0.0358201563,0.0340633057
node_1384,0.0388518944,0.03306574
node_1385,0.0378413163,0.0340633057
node_1386,0.0408730544,0.03306574
node_1387,0.0398624763,0.0340633057
node_1388,0.0428942107,0.03306574
node_1389,0.0418836325,0.0340633057
node_1390,0.0449153669,0.03306574
node_1391,0.0439047888,0.0340633057
node_1392,0.0469365269,0.03306574
node_1393,0.045925945,0.0340633057
node_1394,0.0489576831,0.03306574
node_1395,0.047947105,0.0340633057
node_1396,0.0509788431,0.03306574
node_1397,0.049968265,0.0340633057
node_1398,0.0529999994,0.03306574
node_1399,0.0519894212,0.0340633057
node_1400,0.016619157,0.0350608677
node_1401,0.0156085789,0.0360584334
node_1402,0.0186403152,0.0350608677
node_1403,0.0176297352,0.0360584334
node_1404,0.0206614733,0.0350608677
node_1405,0.0196508951,0.0360584334
node_1406,0.0226826314,0.0350608677
node_1407,0.0216720514,0.0360584334
node_1408,0.0247037895,0.0350608677
node_1409,0.0236932114,0.0360584334
node_1410,0.0267249476,0.0350608677
node_1411,0.0257143676,0.0360584334
node_1412,0.0287461057,0.0350608677
node_1413,0.0277355276,0.0360584334
node_1414,0.0307672638,0.0350608677
node_1415,0.0297566839,0.0360584334
node_1416,0.032788422,0.0350608677
node_1417,0.0317778438,0.0360584334
node_1418,0.0348095782,0.0350608677
node_1419,0.0337990001,0.0360584334
node_1420,0.0368307382,0.0350608677
node_1421,0.0358201563,0.0360584334
node_1422,0.0388518944,0.0350608677
node_1423,0.0378413163,0.0360584334
node_1424,0.0408730544,0.0350608677
node_1425,0.0398624763,0.0360584334
node_1426,0.0428942107,0.0350608677
node_1427,0.0418836325,0.0360584334
node_1428,0.0449153669,0.0350608677
node_1429,0.0439047888,0.0360584334
node_1430,0.0469365269,0.0350608677
node_1431,0.045925945,0.0360584334
node_1432,0.0489576831,0.0350608677
node_1433,0.047947105,0.0360584334
node_1434,0.0509788431,0.0350608677
node_1435,0.049968265,0.0360584334
node_1436,0.0529999994,0.0350608677
node_1437,0.0519894212,0.0360584334
node_1438,0.016619157,0.037055999
node_1439,0.0156085789,0.0380535647
node_1440,0.0186403152,0.037055999
node_1441,0.0176297352,0.0380535647
node_1442,0.0206614733,0.037055999
node_1443,0.0196508951,0.0380535647
node_1444,0.0226826314,0.037055999
node_1445,0.0216720514,0.0380535647
node_1446,0.0247037895,0.037055999
node_1447,0.0236932114,0.0380535647
node_1448,0.0267249476,0.037055999
node_1449,0.0257143676,0.0380535647
node_1450,0.0287461057,0.037055999
node_1451,0.0277355276,0.0380535647
node_1452,0.0307672638,0.037055999
node_1453,0.0297566839,0.0380535647
node_1454,0.032788422,0.037055999
node_1455,0.0317778438,0.0380535647
node_1456,0.0348095782,0.037055999
node_1457,0.0337990001,0.0380535647
node_1458,0.0368307382,0.037055999
node_1459,0.0358201563,0.0380535647
node_1460,0.0388518944,0.037055999
node_1461,0.0378413163,0.0380535647
node_1462,0.0408730544,0.037055999
node_1463,0.0398624763,0.0380535647
node_1464,0.0428942107,0.037055999
node_1465,0.0418836325,0.0380535647
node_1466,0.0449153669,0.037055999
node_1467,0.0439047888,0.0380535647
node_1468,0.0469365269,0.037055999
node_1469,0.045925945,0.0380535647
node_1470,0.0489576831,0.037055999
node_1471,0.047947105,0.0380535647
node_1472,0.0509788431,0.037055999
node_1473,0.049968265,0.0380535647
node_1474,0.0529999994,0.037055999
node_1475,0.0519894212,0.0380535647
node_1476,0.016619157,0.0390511304
node_1477,0.0156085789,0.0400486961
node_1478,0.0186403152,0.0390511304
node_1479,0.0176297352,0.0400486961
node_1480,0.0206614733,0.0390511304
node_1481,0.0196508951,0.0400486961
node_1482,0.0226826314,0.0390511304
node_1483,0.0216720514,0.0400486961
node_1484,0.0247037895,0.0390511304
node_1485,0.0236932114,0.0400486961
node_1486,0.0267249476,0.0390511304
node_1487,0.0257143676,0.0400486961
node_1488,0.0287461057,0.0390511304
node_1489,0.0277355276,0.0400486961
node_1490,0.0307672638,0.0390511304
node_1491,0.0297566839,0.0400486961
node_1492,0.032788422,0.0390511304
node_1493,0.0317778438,0.0400486961
node_1494,0.0348095782,0.0390511304
node_1495,0.0337990001,0.0400486961
node_1496,0.0368307382,0.0390511304
node_1497,0.0358201563,0.0400486961
node_1498,0.0388518944,0.0390511304
node_1499,0.0378413163,0.0400486961
node_1500,0.0408730544,0.0390511304
node_1501,0.0398624763,0.0400486961
node_1502,0.0428942107,0.0390511304
node_1503,0.0418836325,0.0400486961
node_1504,0.0449153669,0.0390511304
node_1505,0.0439047888,0.0400486961
node_1506,0.0469365269,0.0390511304
node_1507,0.045925945,0.0400486961
node_1508,0.0489576831,0.0390511304
node_1509,0.047947105,0.0400486961
node_1510,0.0509788431,0.0390511304
node_1511,0.049968265,0.0400486961
node_1512,0.0529999994,0.0390511304
node_1513,0.0519894212,0.0400486961
node_1514,0.016619157,0.0410462618
node_1515,0.0156085789,0.0420438275
node_1516,0.0186403152,0.0410462618
node_1517,0.0176297352,0.0420438275
node_1518,0.0206614733,0.0410462618
node_1519,0.0196508951,0.0420438275
node_1520,0.0226826314,0.0410462618
node_1521,0.0216720514,0.0420438275
node_1522,0.0247037895,0.0410462618
node_1523,0.0236932114,0.0420438275
node_1524,0.0267249476,0.0410462618
node_1525,0.0257143676,0.0420438275
node_1526,0.0287461057,0.0410462618
node_1527,0.0277355276,0.0420438275
node_1528,0.0307672638,0.0410462618
node_1529,0.0297566839,0.0420438275
node_1530,0.032788422,0.0410462618
node_1531,0.0317778438,0.0420438275
node_1532,0.0348095782,0.0410462618
node_1533,0.0337990001,0.0420438275
node_1534,0.0368307382,0.0410462618
node_1535,0.0358201563,0.0420438275
node_1536,0.0388518944,0.0410462618
node_1537,0.0378413163,0.0420438275
node_1538,0.0408730544,0.0410462618
node_1539,0.0398624763,0.0420438275
node_1540,0.0428942107,0.0410462618
node_1541,0.0418836325,0.0420438275
node_1542,0.0449153669,0.0410462618
node_1543,0.0439047888,0.0420438275
node_1544,0.0469365269,0.0410462618
node_1545,0.045925945,0.0420438275
node_1546,0.0489576831,0.0410462618
node_1547,0.047947105,0.0420438275
