
                     X                  PSI_Cbar_L_0s          PSI_Cbar_L_10000s        PSI_Cbar_L_20000s        PSI_Cbar_L_30000s        PSI_Cbar_L_40000s        PSI_Cbar_L_50000s        PSI_Cbar_L_60000s        PSI_Cbar_L_70000s        PSI_Cbar_L_80000s        PSI_Cbar_L_90000s        PSI_Cbar_L_100000s  
                   4.94060659E-03           0.                     382.516754E-03           380.808105E-03           377.977631E-03           374.674988E-03           371.350525E-03           368.277771E-03           365.518707E-03           363.046326E-03           360.798157E-03           358.718994E-03  
                   4.9576683E-03            0.                     382.518341E-03           380.841095E-03           378.032745E-03           374.741791E-03           371.425385E-03           368.352722E-03           365.589111E-03           363.11087E-03            360.857849E-03           358.77533E-03   
                   4.9737916E-03            0.                     382.519867E-03           380.872284E-03           378.07901E-03            374.804901E-03           371.496094E-03           368.423523E-03           365.655609E-03           363.171906E-03           360.914246E-03           358.828552E-03  
                   4.98970604E-03           0.                     382.521393E-03           380.895111E-03           378.124664E-03           374.867249E-03           371.565918E-03           368.493439E-03           365.721252E-03           363.232117E-03           360.969971E-03           358.881073E-03  
                   5.00000286E-03           0.                     382.522095E-03           380.909882E-03           378.154175E-03           374.907562E-03           371.611053E-03           368.538666E-03           365.763733E-03           363.271057E-03           361.005981E-03           358.9151E-03    
                   5.07542849E-03           0.                     382.527283E-03           381.018066E-03           378.370575E-03           375.202911E-03           371.941895E-03           368.869995E-03           366.07486E-03            363.556488E-03           361.269989E-03           359.164124E-03  
                   5.09556389E-03           0.                     382.528687E-03           381.046936E-03           378.428375E-03           375.281769E-03           372.030212E-03           368.958435E-03           366.157928E-03           363.63266E-03            361.340424E-03           359.23056E-03   
                   5.11538601E-03           0.                     382.53006E-03            381.075378E-03           378.485229E-03           375.359406E-03           372.117157E-03           369.045532E-03           366.239655E-03           363.707672E-03           361.40976E-03            359.295929E-03  
                   5.13485432E-03           0.                     382.531403E-03           381.103302E-03           378.541077E-03           375.435638E-03           372.202545E-03           369.131042E-03           366.319977E-03           363.781281E-03           361.477844E-03           359.360199E-03  
                   5.15390921E-03           0.                     382.532715E-03           381.130646E-03           378.595734E-03           375.510254E-03           372.286133E-03           369.214752E-03           366.398529E-03           363.853333E-03           361.544495E-03           359.423035E-03  
                   5.17246151E-03           0.                     382.533966E-03           381.157257E-03           378.648956E-03           375.582916E-03           372.367493E-03           369.296204E-03           366.475037E-03           363.923523E-03           361.609375E-03           359.484253E-03  
                   5.19039869E-03           0.                     382.535217E-03           381.182983E-03           378.700439E-03           375.653137E-03           372.446136E-03           369.374969E-03           366.548981E-03           363.991364E-03           361.672089E-03           359.543457E-03  
                   5.20756102E-03           0.                     382.536407E-03           381.207581E-03           378.749664E-03           375.720337E-03           372.521393E-03           369.450317E-03           366.619751E-03           364.056274E-03           361.732117E-03           359.600067E-03  
                   5.22376585E-03           0.                     382.537506E-03           381.230835E-03           378.796173E-03           375.783783E-03           372.592468E-03           369.521454E-03           366.686584E-03           364.117523E-03           361.788818E-03           359.653534E-03  
                   5.23972893E-03           0.                     382.538605E-03           381.253723E-03           378.841949E-03           375.846252E-03           372.662445E-03           369.591553E-03           366.75238E-03            364.177917E-03           361.844635E-03           359.706207E-03  
                   5.24999952E-03           0.                     382.539337E-03           381.268433E-03           378.871399E-03           375.886505E-03           372.707489E-03           369.636658E-03           366.794739E-03           364.216736E-03           361.880554E-03           359.740082E-03  
                   5.32441568E-03           0.                     382.544464E-03           381.375153E-03           379.084869E-03           376.177856E-03           373.033813E-03           369.96344E-03            367.101562E-03           364.498169E-03           362.140808E-03           359.985596E-03  
                   5.34473753E-03           0.                     382.545868E-03           381.404297E-03           379.143158E-03           376.257385E-03           373.122894E-03           370.052673E-03           367.185333E-03           364.575043E-03           362.211884E-03           360.073242E-03  
                   5.36473083E-03           0.                     382.547241E-03           381.432983E-03           379.200531E-03           376.335693E-03           373.210571E-03           370.140442E-03           367.267761E-03           364.650635E-03           362.303925E-03           360.159454E-03  
                   5.38435221E-03           0.                     382.548584E-03           381.461151E-03           379.256775E-03           376.412476E-03           373.296631E-03           370.226593E-03           367.348663E-03           364.746948E-03           362.394226E-03           360.24411E-03   
                   5.40353727E-03           0.                     382.549927E-03           381.488647E-03           379.311829E-03           376.48761E-03            373.380737E-03           370.310852E-03           367.446747E-03           364.841156E-03           362.482513E-03           360.326813E-03  
                   5.42220831E-03           0.                     382.551208E-03           381.515411E-03           379.365387E-03           376.560699E-03           373.462616E-03           370.404999E-03           367.542175E-03           364.9328E-03             362.568451E-03           360.407349E-03  
                   5.44024611E-03           0.                     382.55246E-03            381.54129E-03            379.417114E-03           376.631317E-03           373.544952E-03           370.495941E-03           367.634399E-03           365.021393E-03           362.651459E-03           360.485138E-03  
                   5.45749092E-03           0.                     382.553619E-03           381.56601E-03            379.466583E-03           376.693939E-03           373.623657E-03           370.582886E-03           367.722534E-03           365.106049E-03           362.730835E-03           360.559509E-03  
                   5.47376251E-03           0.                     382.554749E-03           381.589355E-03           379.504669E-03           376.752991E-03           373.697937E-03           370.664917E-03           367.805725E-03           365.185913E-03           362.805725E-03           360.629669E-03  
                   5.48976278E-03           0.                     382.555847E-03           381.604706E-03           379.542145E-03           376.811127E-03           373.770966E-03           370.745605E-03           367.887512E-03           365.264465E-03           362.879364E-03           360.6987E-03    
                   5.5E-03                  0.                     382.565765E-03           381.614502E-03           379.566132E-03           376.848267E-03           373.817688E-03           370.797211E-03           367.939819E-03           365.314728E-03           362.926483E-03           360.742828E-03  
                   5.57357073E-03           0.                     382.636993E-03           381.685089E-03           379.738403E-03           377.115387E-03           374.153503E-03           371.168152E-03           368.315918E-03           365.675934E-03           363.265106E-03           361.06015E-03   
                   5.59405613E-03           0.                     382.656799E-03           381.704712E-03           379.786346E-03           377.189758E-03           374.247009E-03           371.271454E-03           368.420624E-03           365.776489E-03           363.359406E-03           361.148438E-03  
                   5.61419487E-03           0.                     382.6763E-03             381.72403E-03            379.833527E-03           377.262878E-03           374.338928E-03           371.372986E-03           368.52356E-03            365.875366E-03           363.452057E-03           361.235229E-03  
                   5.6339426E-03            0.                     382.695435E-03           381.74295E-03            379.87973E-03            377.334595E-03           374.429077E-03           371.472565E-03           368.624512E-03           365.97229E-03            363.542877E-03           361.320343E-03  
                   5.65324354E-03           0.                     382.714111E-03           381.761475E-03           379.924927E-03           377.404663E-03           374.517181E-03           371.569885E-03           368.723114E-03           366.066986E-03           363.631683E-03           361.403564E-03  
                   5.67201138E-03           0.                     382.7323E-03             381.779449E-03           379.968872E-03           377.472778E-03           374.602814E-03           371.664459E-03           368.819031E-03           366.159088E-03           363.718018E-03           361.484436E-03  
                   5.69013119E-03           0.                     382.749817E-03           381.796844E-03           380.011322E-03           377.538605E-03           374.685516E-03           371.755798E-03           368.911621E-03           366.248016E-03           363.801392E-03           361.562531E-03  
                   5.70744658E-03           0.                     382.766602E-03           381.813446E-03           380.051849E-03           377.60144E-03            374.764526E-03           371.843109E-03           369.000122E-03           366.332977E-03           363.881042E-03           361.637177E-03  
                   5.72377825E-03           0.                     382.78244E-03            381.829102E-03           380.090088E-03           377.660767E-03           374.839081E-03           371.925415E-03           369.083588E-03           366.413147E-03           363.956177E-03           361.70755E-03   
                   5.73979712E-03           0.                     382.797913E-03           381.844452E-03           380.127594E-03           377.718903E-03           374.91217E-03            372.006165E-03           369.165405E-03           366.49173E-03            364.029877E-03           361.776581E-03  
                   5.75000048E-03           0.                     382.8078E-03             381.854279E-03           380.151489E-03           377.755951E-03           374.95874E-03            372.057587E-03           369.21756E-03            366.54184E-03            364.076813E-03           361.820587E-03  
                   5.82286739E-03           0.                     382.878326E-03           381.924133E-03           380.322083E-03           378.020477E-03           375.29129E-03            372.424896E-03           369.589935E-03           366.899414E-03           364.412079E-03           362.134644E-03  
                   5.84349394E-03           0.                     382.898315E-03           381.943909E-03           380.370361E-03           378.095367E-03           375.385437E-03           372.52887E-03            369.695343E-03           367.000641E-03           364.506958E-03           362.248108E-03  
                   5.86375952E-03           0.                     382.917908E-03           381.963348E-03           380.417786E-03           378.168945E-03           375.477905E-03           372.631042E-03           369.798889E-03           367.100098E-03           364.623932E-03           362.359589E-03  
                   5.88361931E-03           0.                     382.937134E-03           381.982361E-03           380.464325E-03           378.241028E-03           375.568542E-03           372.73114E-03            369.900391E-03           367.217224E-03           364.738556E-03           362.468842E-03  
                   5.90301323E-03           0.                     382.955902E-03           382.000946E-03           380.509705E-03           378.311432E-03           375.657043E-03           372.828888E-03           370.01181E-03            367.331604E-03           364.850525E-03           362.575531E-03  
                   5.92186689E-03           0.                     382.974152E-03           382.019043E-03           380.553833E-03           378.379883E-03           375.743103E-03           372.927307E-03           370.120178E-03           367.44278E-03            364.95932E-03            362.67926E-03   
                   5.94005728E-03           0.                     382.99176E-03            382.036469E-03           380.596436E-03           378.445923E-03           375.821442E-03           373.022247E-03           370.22467E-03            367.550049E-03           365.064331E-03           362.779327E-03  
                   5.95743227E-03           0.                     383.008606E-03           382.053131E-03           380.637115E-03           378.499634E-03           375.896301E-03           373.112946E-03           370.324524E-03           367.652527E-03           365.164612E-03           362.874939E-03  
                   5.97380495E-03           0.                     383.024414E-03           382.068848E-03           380.666016E-03           378.550262E-03           375.966827E-03           373.198395E-03           370.41861E-03            367.749084E-03           365.259125E-03           362.964996E-03  
                   5.98983479E-03           0.                     383.039948E-03           382.078247E-03           380.694336E-03           378.599792E-03           376.035858E-03           373.282074E-03           370.510712E-03           367.843628E-03           365.351654E-03           363.053162E-03  
                   6.00000095E-03           0.                     383.036133E-03           382.084229E-03           380.712311E-03           378.631226E-03           376.079681E-03           373.335114E-03           370.569153E-03           367.903595E-03           365.410339E-03           363.1091E-03    
                   6.07228661E-03           0.                     383.009033E-03           382.126648E-03           380.839966E-03           378.854706E-03           376.391052E-03           373.712433E-03           370.984497E-03           368.329895E-03           365.827576E-03           363.506775E-03  
                   6.09303617E-03           0.                     383.001282E-03           382.138855E-03           380.876587E-03           378.918823E-03           376.480438E-03           373.820709E-03           371.103729E-03           368.45224E-03            365.947327E-03           363.62088E-03   
                   6.11341E-03              0.                     382.993622E-03           382.150787E-03           380.912598E-03           378.981842E-03           376.568207E-03           373.927094E-03           371.220795E-03           368.572418E-03           366.064911E-03           363.73291E-03   
                   6.13336277E-03           0.                     382.986115E-03           382.162506E-03           380.947815E-03           379.043488E-03           376.654144E-03           374.031219E-03           371.335449E-03           368.690033E-03           366.180023E-03           363.842621E-03  
                   6.15283871E-03           0.                     382.978821E-03           382.17395E-03            380.982239E-03           379.103699E-03           376.738037E-03           374.132874E-03           371.447327E-03           368.804871E-03           366.292389E-03           363.949707E-03  
                   6.17175913E-03           0.                     382.971741E-03           382.185059E-03           381.015656E-03           379.162201E-03           376.81955E-03            374.231598E-03           371.556E-03              368.916412E-03           366.401581E-03           364.053741E-03  
                   6.19000959E-03           0.                     382.964874E-03           382.19577E-03            381.047882E-03           379.218597E-03           376.898163E-03           374.326843E-03           371.660858E-03           369.024048E-03           366.506866E-03           364.154114E-03  
                   6.20743275E-03           0.                     382.958344E-03           382.206024E-03           381.078674E-03           379.272461E-03           376.973206E-03           374.417786E-03           371.760956E-03           369.12674E-03            366.607391E-03           364.249908E-03  
                   6.22384262E-03           0.                     382.952209E-03           382.215637E-03           381.107635E-03           379.323181E-03           377.043915E-03           374.503418E-03           371.855225E-03           369.223511E-03           366.702118E-03           364.340118E-03  
                   6.23987627E-03           0.                     382.946198E-03           382.225067E-03           381.135925E-03           379.372742E-03           377.112946E-03           374.587097E-03           371.947357E-03           369.318024E-03           366.794617E-03           364.428314E-03  
                   6.25000143E-03           0.                     382.942413E-03           382.230988E-03           381.153809E-03           379.404053E-03           377.156586E-03           374.639923E-03           372.005493E-03           369.377747E-03           366.853027E-03           364.483978E-03  
                   6.32181406E-03           0.                     382.915466E-03           382.273132E-03           381.280609E-03           379.626007E-03           377.465912E-03           375.014648E-03           372.41806E-03            369.801117E-03           367.267395E-03           364.878876E-03  
                   6.34266424E-03           0.                     382.907623E-03           382.2854E-03             381.317413E-03           379.69046E-03            377.555695E-03           375.123474E-03           372.537811E-03           369.924042E-03           367.387726E-03           365.018005E-03  
                   6.36313105E-03           0.                     382.899963E-03           382.297394E-03           381.353546E-03           379.753723E-03           377.64386E-03            375.230286E-03           372.655396E-03           370.044708E-03           367.52478E-03            365.154572E-03  
                   6.38316584E-03           0.                     382.892456E-03           382.309143E-03           381.388947E-03           379.815643E-03           377.730164E-03           375.334839E-03           372.770477E-03           370.173645E-03           367.658936E-03           365.288269E-03  
                   6.40270853E-03           0.                     382.885132E-03           382.320618E-03           381.423431E-03           379.876038E-03           377.814362E-03           375.436798E-03           372.88443E-03            370.299438E-03           367.789825E-03           365.418671E-03  
                   6.42168903E-03           0.                     382.877991E-03           382.331757E-03           381.45694E-03            379.934723E-03           377.896088E-03           375.529633E-03           372.995056E-03           370.42157E-03            367.916931E-03           365.545319E-03  
                   6.43999147E-03           0.                     382.871124E-03           382.342499E-03           381.489258E-03           379.991302E-03           377.963989E-03           375.619171E-03           373.101746E-03           370.539368E-03           368.03952E-03            365.66745E-03   
                   6.45745564E-03           0.                     382.864594E-03           382.352753E-03           381.520081E-03           380.033539E-03           378.028778E-03           375.70459E-03            373.203552E-03           370.651764E-03           368.156494E-03           365.783997E-03  
                   6.47389126E-03           0.                     382.858429E-03           382.362396E-03           381.539978E-03           380.073303E-03           378.089752E-03           375.785004E-03           373.299347E-03           370.757507E-03           368.266541E-03           365.893677E-03  
                   6.48991776E-03           0.                     382.852417E-03           382.368317E-03           381.559387E-03           380.112122E-03           378.1492E-03             375.863373E-03           373.392792E-03           370.860657E-03           368.373901E-03           366.00061E-03   
                   6.50000191E-03           0.                     382.852539E-03           382.37204E-03            381.571564E-03           380.136475E-03           378.186615E-03           375.912689E-03           373.451599E-03           370.925568E-03           368.441437E-03           366.067902E-03  
                   6.57143068E-03           0.                     382.853302E-03           382.398529E-03           381.65799E-03            380.309357E-03           378.45163E-03            376.262085E-03           373.86795E-03            371.385284E-03           368.9198E-03             366.544556E-03  
                   6.59237051E-03           0.                     382.853546E-03           382.40625E-03            381.683319E-03           380.360016E-03           378.529266E-03           376.364532E-03           373.990021E-03           371.52002E-03            369.060028E-03           366.684235E-03  
                   6.61291552E-03           0.                     382.85376E-03            382.413879E-03           381.70816E-03            380.409729E-03           378.60553E-03            376.465027E-03           374.109802E-03           371.652252E-03           369.197601E-03           366.821259E-03  
                   6.63301706E-03           0.                     382.853973E-03           382.421326E-03           381.732483E-03           380.458344E-03           378.680084E-03           376.563354E-03           374.22699E-03            371.781586E-03           369.332184E-03           366.955383E-03  
                   6.65261984E-03           0.                     382.854187E-03           382.428558E-03           381.756226E-03           380.505798E-03           378.752808E-03           376.65921E-03            374.341248E-03           371.907715E-03           369.46344E-03            367.086121E-03  
                   6.6716485E-03            0.                     382.854401E-03           382.435577E-03           381.779236E-03           380.551849E-03           378.823395E-03           376.752289E-03           374.452148E-03           372.030182E-03           369.590851E-03           367.213074E-03  
                   6.68999195E-03           0.                     382.854614E-03           382.442383E-03           381.801422E-03           380.596222E-03           378.891449E-03           376.84198E-03            374.559082E-03           372.148193E-03           369.713654E-03           367.335419E-03  
                   6.70748949E-03           0.                     382.854797E-03           382.448883E-03           381.822571E-03           380.63858E-03            378.95639E-03            376.927582E-03           374.661072E-03           372.260773E-03           369.830811E-03           367.452148E-03  
                   6.72394419E-03           0.                     382.85498E-03            382.454956E-03           381.842499E-03           380.678345E-03           379.017426E-03           377.008087E-03           374.756958E-03           372.366669E-03           369.94101E-03            367.56192E-03   
                   6.73996305E-03           0.                     382.855133E-03           382.460907E-03           381.861877E-03           380.717133E-03           379.076843E-03           377.086426E-03           374.850342E-03           372.469727E-03           370.048248E-03           367.668762E-03  
                   6.75000238E-03           0.                     382.855255E-03           382.46463E-03            381.874023E-03           380.741425E-03           379.114105E-03           377.135529E-03           374.908844E-03           372.534332E-03           370.115448E-03           367.735718E-03  
                   6.82112217E-03           0.                     382.856049E-03           382.490936E-03           381.960083E-03           380.913483E-03           379.37793E-03            377.483368E-03           375.323395E-03           372.991943E-03           370.591644E-03           368.210144E-03  
                   6.8421402E-03            0.                     382.856262E-03           382.498718E-03           381.985504E-03           380.964325E-03           379.455902E-03           377.586182E-03           375.445862E-03           373.127197E-03           370.732361E-03           368.365601E-03  
                   6.86274862E-03           0.                     382.856476E-03           382.506348E-03           382.010468E-03           381.014221E-03           379.532349E-03           377.686981E-03           375.56601E-03            373.259796E-03           370.876617E-03           368.518066E-03  
                   6.88290596E-03           0.                     382.856689E-03           382.513794E-03           382.034851E-03           381.062988E-03           379.607147E-03           377.785553E-03           375.683472E-03           373.386627E-03           371.01767E-03            368.667145E-03  
                   6.9025569E-03            0.                     382.856903E-03           382.521057E-03           382.058624E-03           381.110535E-03           379.680023E-03           377.881683E-03           375.787842E-03           373.510284E-03           371.155212E-03           368.8125E-03    
                   6.92163038E-03           0.                     382.857117E-03           382.528137E-03           382.081696E-03           381.156677E-03           379.750793E-03           377.960754E-03           375.88916E-03            373.63031E-03            371.288696E-03           368.953583E-03  
                   6.94000721E-03           0.                     382.85733E-03            382.534912E-03           382.103943E-03           381.201141E-03           379.804199E-03           378.036896E-03           375.986725E-03           373.745941E-03           371.417328E-03           369.089508E-03  
                   6.95753098E-03           0.                     382.857513E-03           382.541382E-03           382.125153E-03           381.231232E-03           379.855133E-03           378.109528E-03           376.079803E-03           373.856232E-03           371.539948E-03           369.219116E-03  
                   6.97400045E-03           0.                     382.857666E-03           382.547485E-03           382.137054E-03           381.25946E-03            379.902985E-03           378.177795E-03           376.167267E-03           373.959839E-03           371.655212E-03           369.340942E-03  
                   6.99000454E-03           0.                     382.857849E-03           382.545654E-03           382.148651E-03           381.286926E-03           379.949493E-03           378.244141E-03           376.252258E-03           374.060547E-03           371.767212E-03           369.45932E-03   
                   6.99999905E-03           0.                     382.857849E-03           382.544525E-03           382.155853E-03           381.304077E-03           379.978546E-03           378.285553E-03           376.305328E-03           374.123444E-03           371.837158E-03           369.533264E-03  
                   7.07088041E-03           0.                     382.857758E-03           382.536377E-03           382.207184E-03           381.42569E-03            380.184509E-03           378.579315E-03           376.681763E-03           374.569489E-03           372.333221E-03           370.057556E-03  
                   7.09196568E-03           0.                     382.857758E-03           382.533936E-03           382.222443E-03           381.461853E-03           380.245789E-03           378.666687E-03           376.793762E-03           374.702148E-03           372.480804E-03           370.21347E-03   
                   7.11262608E-03           0.                     382.857727E-03           382.531586E-03           382.237396E-03           381.497284E-03           380.305817E-03           378.75235E-03            376.903473E-03           374.832153E-03           372.625366E-03           370.366272E-03  
                   7.13283205E-03           0.                     382.857697E-03           382.529266E-03           382.252014E-03           381.531982E-03           380.364532E-03           378.83609E-03            377.010803E-03           374.95929E-03            372.766785E-03           370.515686E-03  
                   7.15252781E-03           0.                     382.857697E-03           382.527008E-03           382.266296E-03           381.565735E-03           380.421783E-03           378.917725E-03           377.115356E-03           375.083221E-03           372.904633E-03           370.661346E-03  
                   7.17163467E-03           0.                     382.857666E-03           382.52478E-03            382.280121E-03           381.598541E-03           380.477295E-03           378.996918E-03           377.216858E-03           375.20343E-03            373.03833E-03            370.802643E-03  
                   7.19004107E-03           0.                     382.857666E-03           382.522675E-03           382.293427E-03           381.630127E-03           380.530792E-03           379.073212E-03           377.314575E-03           375.319244E-03           373.167114E-03           370.938751E-03  
                   7.20758724E-03           0.                     382.857635E-03           382.520691E-03           382.306122E-03           381.660217E-03           380.581757E-03           379.145935E-03           377.407715E-03           375.429626E-03           373.289917E-03           371.068512E-03  
                   7.22406816E-03           0.                     382.857635E-03           382.518768E-03           382.318054E-03           381.688507E-03           380.629669E-03           379.214233E-03           377.49527E-03            375.533325E-03           373.405243E-03           371.190369E-03  
                   7.24004936E-03           0.                     382.857635E-03           382.516907E-03           382.32962E-03            381.715912E-03           380.676086E-03           379.280457E-03           377.580109E-03           375.633881E-03           373.51709E-03            371.308563E-03  
                   7.25E-03                 0.                     382.857635E-03           382.515778E-03           382.336823E-03           381.733002E-03           380.704987E-03           379.321686E-03           377.632935E-03           375.696472E-03           373.5867E-03             371.382141E-03  
                   7.32069826E-03           0.                     382.857605E-03           382.507629E-03           382.388E-03              381.854279E-03           380.910431E-03           379.614685E-03           378.008362E-03           376.141296E-03           374.081451E-03           371.904968E-03  
                   7.3418355E-03            0.                     382.857574E-03           382.505219E-03           382.40329E-03            381.890533E-03           380.971863E-03           379.702301E-03           378.120605E-03           376.274292E-03           374.22937E-03            372.060516E-03  
                   7.36254454E-03           0.                     382.857574E-03           382.502838E-03           382.418274E-03           381.926056E-03           381.032013E-03           379.788116E-03           378.23056E-03            376.404572E-03           374.364868E-03           372.21286E-03   
                   7.38279152E-03           0.                     382.857574E-03           382.500458E-03           382.432922E-03           381.960815E-03           381.090851E-03           379.872009E-03           378.338074E-03           376.516205E-03           374.497284E-03           372.361847E-03  
                   7.40252066E-03           0.                     382.857544E-03           382.498199E-03           382.447174E-03           381.994659E-03           381.148163E-03           379.953796E-03           378.424042E-03           376.624969E-03           374.626373E-03           372.507019E-03  
                   7.42165756E-03           0.                     382.857544E-03           382.496002E-03           382.461029E-03           382.027466E-03           381.203766E-03           380.014557E-03           378.507446E-03           376.730438E-03           374.751526E-03           372.647827E-03  
                   7.44008636E-03           0.                     382.857544E-03           382.493896E-03           382.474365E-03           382.059082E-03           381.241577E-03           380.073059E-03           378.587738E-03           376.832031E-03           374.872131E-03           372.783386E-03  
                   7.45765114E-03           0.                     382.857544E-03           382.491852E-03           382.487091E-03           382.077972E-03           381.277649E-03           380.128845E-03           378.664307E-03           376.928864E-03           374.987E-03              372.912659E-03  
                   7.4741354E-03            0.                     382.857513E-03           382.48996E-03            382.493103E-03           382.095673E-03           381.311462E-03           380.181183E-03           378.736145E-03           377.019745E-03           375.094849E-03           373.033936E-03  
                   7.49009466E-03           0.                     382.857513E-03           382.499817E-03           382.498932E-03           382.112793E-03           381.344238E-03           380.231873E-03           378.805695E-03           377.107727E-03           375.199249E-03           373.151367E-03  
                   7.50000048E-03           0.                     382.857513E-03           382.505951E-03           382.502533E-03           382.123444E-03           381.364563E-03           380.263306E-03           378.848877E-03           377.162323E-03           375.264038E-03           373.224243E-03  
                   7.57056093E-03           0.                     382.857483E-03           382.549622E-03           382.52829E-03            382.199219E-03           381.509369E-03           380.487366E-03           379.156372E-03           377.551331E-03           375.725616E-03           373.743408E-03  
                   7.59174299E-03           0.                     382.857483E-03           382.562714E-03           382.53598E-03            382.221954E-03           381.552856E-03           380.554626E-03           379.248688E-03           377.668091E-03           375.864197E-03           373.899261E-03  
                   7.61249304E-03           0.                     382.857483E-03           382.575562E-03           382.543579E-03           382.244263E-03           381.595428E-03           380.620483E-03           379.339111E-03           377.782471E-03           375.999939E-03           374.05191E-03   
                   7.6327734E-03            0.                     382.857483E-03           382.588104E-03           382.550995E-03           382.266052E-03           381.637054E-03           380.684875E-03           379.42749E-03            377.894257E-03           376.132568E-03           374.20108E-03   
                   7.6525321E-03            0.                     382.857483E-03           382.600372E-03           382.558167E-03           382.287262E-03           381.677612E-03           380.74762E-03            379.51358E-03            378.003174E-03           376.261841E-03           374.346436E-03  
                   7.67169142E-03           0.                     382.857483E-03           382.612213E-03           382.565186E-03           382.307831E-03           381.716949E-03           380.808441E-03           379.597076E-03           378.108795E-03           376.387146E-03           374.487366E-03  
                   7.69014263E-03           0.                     382.857452E-03           382.623657E-03           382.571899E-03           382.327637E-03           381.754822E-03           380.867035E-03           379.67746E-03            378.21051E-03            376.507843E-03           374.623108E-03  
                   7.70772266E-03           0.                     382.857452E-03           382.634521E-03           382.578308E-03           382.346527E-03           381.790863E-03           380.922852E-03           379.754089E-03           378.307404E-03           376.622864E-03           374.752441E-03  
                   7.72420692E-03           0.                     382.857452E-03           382.644714E-03           382.58432E-03            382.364258E-03           381.824707E-03           380.975189E-03           379.825928E-03           378.398254E-03           376.730682E-03           374.873688E-03  
                   7.74013996E-03           0.                     382.857452E-03           382.654572E-03           382.590149E-03           382.381348E-03           381.857422E-03           381.025757E-03           379.895355E-03           378.486084E-03           376.8349E-03             374.990906E-03  
                   7.75000095E-03           0.                     382.857452E-03           382.660675E-03           382.593719E-03           382.391968E-03           381.877655E-03           381.057098E-03           379.938293E-03           378.540466E-03           376.899384E-03           375.063446E-03  
                   7.8204608E-03            0.                     382.857452E-03           382.704285E-03           382.619446E-03           382.467621E-03           382.022247E-03           381.280823E-03           380.245361E-03           378.928864E-03           377.360291E-03           375.581787E-03  
                   7.84168005E-03           0.                     382.857452E-03           382.717407E-03           382.627167E-03           382.490417E-03           382.065796E-03           381.348175E-03           380.337799E-03           379.045837E-03           377.499084E-03           375.720215E-03  
                   7.86246347E-03           0.                     382.857452E-03           382.730286E-03           382.634735E-03           382.512787E-03           382.108459E-03           381.414154E-03           380.428375E-03           379.1604E-03             377.61261E-03            375.855774E-03  
                   7.88277388E-03           0.                     382.857422E-03           382.742859E-03           382.642151E-03           382.534607E-03           382.150146E-03           381.478638E-03           380.516876E-03           379.248413E-03           377.723572E-03           375.988281E-03  
                   7.9025588E-03            0.                     382.857422E-03           382.755096E-03           382.649353E-03           382.555847E-03           382.190735E-03           381.541473E-03           380.580505E-03           379.334137E-03           377.831635E-03           376.11731E-03   
                   7.92174053E-03           0.                     382.857422E-03           382.766968E-03           382.656372E-03           382.576447E-03           382.230103E-03           381.583252E-03           380.642212E-03           379.417267E-03           377.936432E-03           376.242432E-03  
                   7.94021034E-03           0.                     382.857422E-03           382.778412E-03           382.663086E-03           382.596283E-03           382.253693E-03           381.623474E-03           380.701599E-03           379.497314E-03           378.037323E-03           376.362915E-03  
                   7.95779753E-03           0.                     382.857422E-03           382.789276E-03           382.669495E-03           382.606171E-03           382.276154E-03           381.661774E-03           380.758179E-03           379.573517E-03           378.133423E-03           376.477631E-03  
                   7.97427797E-03           0.                     382.857422E-03           382.799469E-03           382.671753E-03           382.615448E-03           382.297211E-03           381.697693E-03           380.811157E-03           379.644928E-03           378.22345E-03            376.585144E-03  
                   7.99018908E-03           0.                     382.857422E-03           382.801239E-03           382.673889E-03           382.62439E-03            382.317535E-03           381.7323E-03             380.862335E-03           379.713898E-03           378.310364E-03           376.688934E-03  
                   8.00000095E-03           0.                     382.857422E-03           382.802338E-03           382.675201E-03           382.629913E-03           382.330048E-03           381.753693E-03           380.89389E-03            379.756409E-03           378.363953E-03           376.75293E-03   
                   8.07039452E-03           0.                     382.857422E-03           382.81012E-03            382.684692E-03           382.669495E-03           382.420013E-03           381.907013E-03           381.12027E-03            380.061462E-03           378.748505E-03           377.212097E-03  
                   8.09164715E-03           0.                     382.857422E-03           382.812469E-03           382.687561E-03           382.681458E-03           382.447113E-03           381.953308E-03           381.188599E-03           380.153564E-03           378.864624E-03           377.350708E-03  
                   8.11246014E-03           0.                     382.857422E-03           382.814789E-03           382.690399E-03           382.693146E-03           382.473724E-03           381.998627E-03           381.255524E-03           380.243744E-03           378.978302E-03           377.486481E-03  
                   8.13279343E-03           0.                     382.857452E-03           382.817047E-03           382.693146E-03           382.70459E-03            382.499695E-03           382.042908E-03           381.320923E-03           380.331848E-03           379.089355E-03           377.619049E-03  
                   8.15260029E-03           0.                     382.857452E-03           382.819244E-03           382.695831E-03           382.715729E-03           382.524994E-03           382.08606E-03            381.384613E-03           380.417664E-03           379.19754E-03            377.74826E-03   
                   8.17180061E-03           0.                     382.857452E-03           382.821381E-03           382.698425E-03           382.726532E-03           382.54953E-03            382.127869E-03           381.44635E-03            380.500854E-03           379.302399E-03           377.873474E-03  
                   8.19028187E-03           0.                     382.857452E-03           382.823395E-03           382.700897E-03           382.736908E-03           382.57312E-03            382.168152E-03           381.505798E-03           380.580933E-03           379.403381E-03           377.993988E-03  
