
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10          AVERAGE_UVARM11          AVERAGE_UVARM12          AVERAGE_UVARM13          AVERAGE_UVARM14          AVERAGE_UVARM15    
                   7.58664036E+03         125.490028E-03           426.801514E+06             1.07942104E+09           1.1463387E+09          395.398865E-03           974.139954E-03            10.8953009                8.74903679               2.14626479               1.38996458               1.11615539             273.809113E-03             2.50981045E+15         927.960388E-03           173.973145E-03  
                   7.59379959E+03         140.970474E-03           428.069366E+06             1.08306229E+09           1.1500349E+09          395.240234E-03           973.981628E-03            10.9516306                8.73962879               2.21200418               1.39715075               1.11495519             282.19577E-03              2.81941962E+15         928.304626E-03           173.720779E-03  
                   7.60095978E+03         157.147247E-03           429.291656E+06             1.08664227E+09           1.15364456E+09         395.062927E-03           973.863831E-03            11.0116053                8.73081017               2.28079724               1.40480208               1.11382997             290.971985E-03             3.14295483E+15         928.667114E-03           173.454865E-03  
                   7.60811996E+03         173.9272E-03             430.62027E+06              1.09010184E+09           1.15727961E+09         395.028015E-03           973.613159E-03            11.0747919                8.72255993               2.35223365               1.41286302               1.11277759             300.085449E-03             3.47855377E+15         929.044861E-03           173.17775E-03   
                   7.61527967E+03         191.178238E-03           432.083588E+06             1.09344053E+09           1.16096771E+09         395.160034E-03           973.17218E-03             11.1409235                8.71512127               2.42580533               1.42130005               1.11182845             309.471405E-03             3.8235743E+15          929.435913E-03           172.890961E-03  
                   7.62243986E+03         207.382904E-03           433.542206E+06             1.09641719E+09           1.16440916E+09         395.417572E-03           972.584839E-03            11.2057629                8.71037102               2.49539447               1.42957199               1.11122262             318.349121E-03             4.14766741E+15         929.815552E-03           172.6129E-03    
                   7.62960005E+03         219.384445E-03           434.653107E+06             1.09852314E+09           1.16692233E+09         395.670685E-03           972.055969E-03            11.2603302                8.71204567               2.54828644               1.43653345               1.11143637             325.096863E-03             4.38769865E+15         930.131836E-03           172.380997E-03  
                   7.63675976E+03         224.004974E-03           435.067474E+06             1.09931219E+09           1.16786218E+09         395.763885E-03           971.858582E-03            11.2950029                8.72342682               2.5715754                1.44095623               1.11288822             328.067902E-03             4.48010969E+15         930.331848E-03           172.234406E-03  
                   7.64391994E+03         228.578369E-03           435.500458E+06             1.10008848E+09           1.16881192E+09         395.87796E-03            971.627563E-03            11.3279743                8.73360157               2.59437633               1.44516301               1.11418605             330.976715E-03             4.57157755E+15         930.520874E-03           172.095947E-03  
                   7.65108013E+03         233.286224E-03           435.99057E+06              1.10087502E+09           1.16982496E+09         396.040283E-03           971.298828E-03            11.3593616                8.74203491               2.61732984               1.44916701               1.11526203             333.904999E-03             4.66573429E+15         930.699524E-03           171.964966E-03  
                   7.65824032E+03         238.208313E-03           436.571045E+06             1.10168302E+09           1.17094207E+09         396.276947E-03           970.835083E-03            11.3901939                8.74926758               2.64092755               1.45310032               1.11618483             336.915558E-03             4.76417589E+15         930.874268E-03           171.837021E-03  
                   7.66540003E+03         243.385315E-03           437.246857E+06             1.10252786E+09           1.17217839E+09         396.586182E-03           970.223511E-03            11.4208784                8.75548649               2.66539335               1.45701492               1.11697805             340.036652E-03             4.86771631E+15         931.046997E-03           171.710403E-03  
                   7.67256021E+03         248.845566E-03           438.004883E+06             1.10340095E+09           1.1735146E+09          396.959442E-03           969.486572E-03            11.4522495                8.76124763               2.69100428               1.46101725               1.11771333             343.304047E-03             4.97692013E+15         931.222961E-03           171.581619E-03  
                   7.6797204E+03          254.65361E-03            438.851868E+06             1.10432255E+09           1.1749717E+09          397.39505E-03            968.600769E-03            11.4835691                8.7657547                2.7178154                1.46501231               1.11828816             346.724396E-03             5.09308147E+15         931.397522E-03           171.45372E-03   
                   7.68688011E+03         260.821564E-03           439.729065E+06             1.10528231E+09           1.17648375E+09         397.843445E-03           967.674805E-03            11.5162907                8.77010345               2.74618793               1.46918714               1.11884296             350.344086E-03             5.21643972E+15         931.578979E-03           171.320801E-03  
                   7.69403982E+03         267.348358E-03           440.66095E+06              1.10628498E+09           1.17807865E+09         398.325348E-03           966.668945E-03            11.5497904                8.77381229               2.77597809               1.47346056               1.11931586             354.144531E-03             5.34697771E+15         931.763794E-03           171.185486E-03  
                   7.70120001E+03         274.22879E-03            441.62149E+06              1.10732126E+09           1.17972422E+09         398.820038E-03           965.630188E-03            11.5834961                8.77646351               2.80703592               1.47776103               1.1196543              358.106628E-03             5.48458529E+15         931.94873E-03            171.050049E-03  
                   7.70835972E+03         281.560425E-03           442.626221E+06             1.10841417E+09           1.18145132E+09         399.333221E-03           964.547302E-03            11.6185255                8.77858734               2.83993888               1.48222947               1.11992514             362.30426E-03              5.63121843E+15         932.139709E-03           170.910095E-03  
                   7.71551991E+03         289.372955E-03           443.655518E+06             1.10955524E+09           1.18323493E+09         399.850189E-03           963.457642E-03            11.6559372                8.78090382               2.87503338               1.48700237               1.1202209              366.781433E-03             5.78746986E+15         932.342834E-03           170.761459E-03  
                   7.72268009E+03         297.715424E-03           444.762878E+06             1.11075044E+09           1.18513203E+09         400.416992E-03           962.270142E-03            11.6950045                8.78269196               2.91231608               1.49198663               1.12044883             371.537872E-03             5.95431995E+15         932.553406E-03           170.607224E-03  
                   7.7298398E+03          306.72699E-03            445.964691E+06             1.11202288E+09           1.18717349E+09         401.039429E-03           960.933105E-03            11.7363653                8.78396606               2.9524014                1.49726295               1.12061131             376.651611E-03             6.13454962E+15         932.775146E-03           170.444962E-03  
                   7.73699999E+03         316.502502E-03           447.281769E+06             1.11337447E+09           1.18938172E+09         401.735748E-03           959.44928E-03             11.7802868                8.78462219               2.99566722               1.50286639               1.12069511             382.171265E-03             6.33006096E+15         933.009094E-03           170.273804E-03  
                   7.74416018E+03         327.214447E-03           448.699036E+06             1.11482322E+09           1.19175375E+09         402.484741E-03           957.842773E-03            11.8274927                8.78463554               3.0428586                1.50888872               1.12069678             388.191681E-03             6.54429817E+15         933.258545E-03           170.091202E-03  
                   7.75131989E+03         339.0271E-03             450.398956E+06             1.11639237E+09           1.19448638E+09         403.441772E-03           956.002991E-03            11.8781176                8.78357315               3.09454703               1.51534712               1.12056124             394.785919E-03             6.78055048E+15         933.524109E-03           169.89682E-03   
                   7.75848007E+03         352.881012E-03           452.262848E+06             1.1181829E+09            1.19752717E+09         404.462708E-03           953.800842E-03            11.9354954                8.78084087               3.15465641               1.52266693               1.12021267             402.454315E-03             7.05763054E+15         933.822571E-03           169.678436E-03  
                   7.76564026E+03         370.492401E-03           455.098694E+06             1.12040031E+09           1.20181286E+09         406.193268E-03           950.400208E-03            12.0022039                8.77276421               3.22944236               1.53117704               1.11918223             411.995117E-03             7.40985918E+15         934.166565E-03           169.426804E-03  
                   7.77279997E+03         394.877747E-03           458.918518E+06             1.12336278E+09           1.20756567E+09         408.522522E-03           945.811218E-03            12.0898705                8.75827599               3.33159781               1.54236138               1.11733401             425.027527E-03             7.89756441E+15         934.612915E-03           169.100235E-03  
                   7.77996016E+03         427.489471E-03           464.056244E+06             1.1271497E+09            1.21516621E+09         411.708191E-03           939.727356E-03            12.2036982                8.73679638               3.46690392               1.55688298               1.11459363             442.289062E-03             8.54979706E+15         935.183228E-03           168.683243E-03  
                   7.78712034E+03         461.688873E-03           469.509857E+06             1.13093114E+09           1.22306728E+09         415.153625E-03           933.24707E-03             12.327383                 8.71790981               3.60947466               1.572662                 1.11218429             460.477631E-03             9.23378849E+15         935.791199E-03           168.238876E-03  
                   7.79428005E+03         497.355713E-03           475.230865E+06             1.13468945E+09           1.23120868E+09         418.820526E-03           926.480103E-03            12.445241                 8.70126057               3.74398351               1.58769763               1.11006033             477.637451E-03             9.87976074E+15         936.360229E-03           167.822891E-03  
                   7.80143976E+03         534.217834E-03           481.093292E+06             1.13839996E+09           1.23944914E+09         422.605194E-03           919.610779E-03            12.4832602                8.70964527               3.77361965               1.59254789               1.11113                481.418121E-03            10.000001E+15           936.542664E-03           167.689499E-03  
                   7.80859995E+03         572.22052E-03            487.181549E+06             1.14206064E+09           1.24786794E+09         426.581635E-03           912.407104E-03            12.5006447                8.72198486               3.77866411               1.59476578               1.11270428             482.061676E-03            10.000001E+15           936.625366E-03           167.629059E-03  
                   7.81575966E+03         611.211243E-03           493.518524E+06             1.14565837E+09           1.25647473E+09         430.773102E-03           904.752441E-03            12.5156326                8.73262596               3.78301239               1.5966779                1.11406159             482.616425E-03            10.000001E+15           936.696289E-03           167.577301E-03  
                   7.82291985E+03         651.081848E-03           500.003235E+06             1.14919448E+09           1.2651701E+09          435.090546E-03           896.794739E-03            12.5328398                8.74484062               3.78800488               1.59887314               1.11562002             483.253357E-03            10.000001E+15           936.777405E-03           167.518051E-03  
                   7.83008003E+03         691.729004E-03           506.757874E+06             1.15265727E+09           1.27406025E+09         439.643219E-03           888.241089E-03            12.5507832                8.75757885               3.79320955               1.6011622                1.11724496             483.917389E-03            10.000001E+15           936.861511E-03           167.456573E-03  
                   7.83724022E+03         733.063599E-03           513.756836E+06             1.15605199E+09           1.28311992E+09         444.406403E-03           879.141785E-03            12.5690928                8.77057648               3.79852128               1.60349798               1.11890328             484.59494E-03             10.000001E+15           936.94696E-03            167.394104E-03  
                   7.84439993E+03         774.996704E-03           520.997192E+06             1.15937459E+09           1.29234111E+09         449.377991E-03           869.538818E-03            12.5869751                8.78327274               3.80370784               1.60577941               1.12052286             485.256622E-03            10.000001E+15           937.030212E-03           167.333389E-03  
                   7.85156012E+03         817.453552E-03           528.497375E+06             1.16262388E+09           1.3017385E+09          454.572968E-03           859.468201E-03            12.603879                 8.79527283               3.80861068               1.60793602               1.12205398             485.882141E-03            10.000001E+15           937.108276E-03           167.276321E-03  
                   7.85871983E+03         860.365356E-03           536.287476E+06             1.16580141E+09           1.31134021E+09         460.016418E-03           848.997131E-03            12.6202059                8.80686474               3.81334591               1.61001873               1.12353289             486.486145E-03            10.000001E+15           937.18335E-03            167.221542E-03  
                   7.86588001E+03         903.669495E-03           544.433105E+06             1.168908E+09             1.32121074E+09         465.76239E-03            838.181763E-03            12.6361399                8.81817818               3.81796598               1.61205149               1.12497616             487.075653E-03            10.000001E+15           937.256165E-03           167.168259E-03  
                   7.8730402E+03          947.300049E-03           553.035522E+06             1.17194438E+09           1.33145368E+09         471.896393E-03           827.121094E-03            12.6517963                8.82929611               3.82250595               1.61404872               1.12639439             487.654846E-03            10.000001E+15           937.327454E-03           167.116226E-03  
                   7.88020039E+03         991.214661E-03           562.324158E+06             1.17490888E+09           1.34230161E+09         478.611725E-03           815.926208E-03            12.6672382                8.84025955               3.8269825                1.61601865               1.12779307             488.225952E-03            10.000001E+15           937.3974E-03             167.065109E-03  
                   7.8873601E+03            1.03539753             572.928894E+06             1.1778084E+09            1.35440159E+09         486.43924E-03            804.665894E-03            12.6824675                8.85107231               3.83139777               1.61796153               1.12917268             488.789246E-03            10.000001E+15           937.466064E-03           167.014954E-03  
                   7.89451981E+03           1.07984793             585.414612E+06             1.18064654E+09           1.36833012E+09         495.849609E-03           793.575806E-03            12.6973686                8.86165428               3.83571815               1.61986256               1.13052261             489.340332E-03            10.000001E+15           937.533081E-03           166.96611E-03   
                   7.90167999E+03           1.12464511             599.618774E+06             1.1834327E+09            1.38390315E+09         506.691925E-03           782.744263E-03            12.7117281                8.87185097               3.83988047               1.62169468               1.1318233              489.871368E-03            10.000001E+15           937.597229E-03           166.919327E-03  
                   7.9088397E+03            1.16989577             615.018738E+06             1.18617308E+09           1.40059614E+09         518.514099E-03           772.431641E-03            12.7253084                8.88149643               3.84381676               1.62342715               1.13305378             490.373566E-03            10.000001E+15           937.65741E-03            166.875305E-03  
                   7.91599989E+03           1.21572351             631.262451E+06             1.1888777E+09            1.41808331E+09         531.005615E-03           762.697571E-03            12.7379065                8.89044285               3.84746814               1.62503421               1.13419533             490.839355E-03            10.000001E+15           937.713013E-03           166.834747E-03  




