7.57111E-07     ,       14.11425061     ,       90.000000
1.28924E-06     ,       14.98262151     ,       90.000000
2.41845E-06     ,       15.99511309     ,       90.000000
4.1852E-06      ,       16.78719962     ,       90.000000
8.96839E-09     ,       4.337424685     ,       120.000000
9.56611E-09     ,       4.670202766     ,       120.000000
1.05382E-08     ,       5.05718742      ,       120.000000
1.14233E-08     ,       5.460690973     ,       120.000000
1.21847E-08     ,       5.980809325     ,       120.000000
1.32081E-08     ,       6.43967199      ,       120.000000
1.97684E-08     ,       6.835868992     ,       120.000000
2.86479E-08     ,       7.194811691     ,       120.000000
4.21909E-08     ,       7.594162633     ,       120.000000
6.21362E-08     ,       7.947601297     ,       120.000000
9.29986E-08     ,       8.460593266     ,       120.000000
1.43753E-07     ,       8.981126251     ,       120.000000
2.22208E-07     ,       9.479627307     ,       120.000000
3.37984E-07     ,       9.92081707      ,       120.000000
5.30938E-07     ,       10.44174643     ,       120.000000
8.20702E-07     ,       11.17911465     ,       120.000000
1.39752E-06     ,       11.83321167     ,       120.000000
2.41845E-06     ,       12.59700722     ,       120.000000
4.76166E-06     ,       13.56348116     ,       120.000000
