
                     X                      Cbar_L                 Cbar_total               Cbar_trap                   PEEQ                  PSI_Cbar_L                  S_11                     S_12                     S_22                     S_33                   S_Mises                   dPEEQ                eps_elastic_11           eps_elastic_12           eps_elastic_22           eps_elastic_33           eps_plastic_11           eps_plastic_12           eps_plastic_22           eps_plastic_33            eps_total_11             eps_total_12             eps_total_22             eps_total_33          hydrostatic_stress             rho_d                   theta_L                 theta_trap      
                  14.1043739E-03           26.9998398               26.999876                37.1927109E-06            0.                     382.860748E-03           629.694763E+06           -20.1642494E+03          967.41803E+06            479.202179E+06           433.04715E+06              0.                     978.201294E-06          -262.134552E-09             3.17340255E-03           0.                       0.                       0.                       0.                       0.                     978.201294E-06          -262.134552E-09             3.17340255E-03           0.                     692.104248E+06            99.9999924E+09           29.3326168E-06           45.3024559E-03 
                  14.3546162E-03           26.9997597               26.9997959               37.1926003E-06            0.                     382.862579E-03           627.370361E+06           -24.2694149E+03          961.346863E+06           476.644623E+06           429.64801E+06              0.                     979.717285E-06          -315.502716E-09             3.15056419E-03           0.                       0.                       0.                       0.                       0.                     979.717285E-06          -315.502716E-09             3.15056419E-03           0.                     688.453369E+06            99.9999771E+09           29.332531E-06            45.3023224E-03 
                  14.6048632E-03           26.9998112               26.9998512               37.1926727E-06            0.                     382.861389E-03           625.363037E+06           -20.8710632E+03          955.751099E+06           474.401581E+06           426.405304E+06             0.                     981.249878E-06          -271.324097E-09             3.12877202E-03           0.                       0.                       0.                       0.                       0.                     981.249878E-06          -271.324097E-09             3.12877202E-03           0.                     685.171204E+06            99.9999924E+09           29.3325882E-06           45.3024101E-03 
                  14.8551092E-03           26.9998608               26.9999008               37.1927414E-06            0.                     382.860138E-03           623.30011E+06            -23.2972813E+03          950.260254E+06           472.101105E+06           423.320374E+06             0.                     982.793274E-06          -302.863098E-09             3.10803461E-03           0.                       0.                       0.                       0.                       0.                     982.793274E-06          -302.863098E-09             3.10803461E-03           0.                     681.886597E+06            99.9999771E+09           29.3326454E-06           45.3024788E-03 
                  15.1053553E-03           26.999918                26.999958                37.1928101E-06            0.                     382.858948E-03           621.533569E+06           -19.7880001E+03          945.22467E+06            470.094421E+06           420.391846E+06             0.                     984.354858E-06          -257.242371E-09             3.0883472E-03            0.                       0.                       0.                       0.                       0.                     984.354858E-06          -257.242371E-09             3.0883472E-03            0.                     678.950134E+06            99.9999924E+09           29.3327026E-06           45.3025818E-03 
                  15.3556023E-03           26.9999733               27.0000076               37.1928864E-06            0.                     382.857758E-03           619.717041E+06           -26.4264812E+03          940.30719E+06            468.045868E+06           417.619965E+06             0.                     985.863037E-06          -343.542114E-09             3.06969786E-03           0.                       0.                       0.                       0.                       0.                     985.863037E-06          -343.542114E-09             3.06969786E-03           0.                     676.022888E+06            99.9999847E+09           29.3327599E-06           45.3026543E-03 
                  15.6058483E-03           26.9999008               26.9999371               37.1927872E-06            0.                     382.859436E-03           618.170471E+06           -17.9181252E+03          935.82428E+06            466.26712E+06            415.007507E+06             0.                     987.37207E-06           -232.934769E-09             3.05212164E-03           0.                       0.                       0.                       0.                       0.                     987.37207E-06           -232.934769E-09             3.05212164E-03           0.                     673.419922E+06            99.9999924E+09           29.3326817E-06           45.3025475E-03 
                  15.8560982E-03           26.9998245               26.9998589               37.192688E-06             0.                     382.861023E-03           616.571838E+06           -23.8524055E+03          931.445435E+06           464.432373E+06           412.548767E+06             0.                     988.90625E-06           -310.080841E-09             3.03558493E-03           0.                       0.                       0.                       0.                       0.                     988.90625E-06           -310.080841E-09             3.03558493E-03           0.                     670.816284E+06            99.9999771E+09           29.3326015E-06           45.302433E-03  
                  16.1063404E-03           26.9998894               26.9999256               37.1927643E-06            0.                     382.85968E-03            615.247864E+06           -19.8668747E+03          927.516541E+06           462.899902E+06           410.237885E+06             0.                     990.261414E-06          -258.269196E-09             3.02000761E-03           0.                       0.                       0.                       0.                       0.                     990.261414E-06          -258.269196E-09             3.02000761E-03           0.                     668.554138E+06            99.9999924E+09           29.3326702E-06           45.3025322E-03 
                  16.3565865E-03           26.9999504               26.9999828               37.1928558E-06            0.                     382.858246E-03           613.868591E+06           -22.4746475E+03          923.679138E+06           461.301483E+06           408.076233E+06             0.                     991.685669E-06          -292.170441E-09             3.00545526E-03           0.                       0.                       0.                       0.                       0.                     991.685669E-06          -292.170441E-09             3.00545526E-03           0.                     666.282654E+06            99.9999847E+09           29.332737E-06            45.3026276E-03 
                  16.6068382E-03           27.0000687               27.0001068               37.1930084E-06            0.                     382.855591E-03           612.746338E+06           -21.3258743E+03          920.278015E+06           459.979889E+06           406.071259E+06             0.                     992.981995E-06          -277.236725E-09             2.9919374E-03            0.                       0.                       0.                       0.                       0.                     992.981995E-06          -277.236725E-09             2.9919374E-03            0.                     664.333984E+06            99.9999924E+09           29.3328629E-06           45.3028145E-03 
                  16.8570881E-03           27.0001831               27.0002155               37.1931572E-06            0.                     382.852905E-03           611.5672E+06             -27.371336E+03           916.987244E+06           458.616486E+06           404.214752E+06             0.                     994.179199E-06          -355.828308E-09             2.97941041E-03           0.                       0.                       0.                       0.                       0.                     994.179199E-06          -355.828308E-09             2.97941041E-03           0.                     662.389771E+06            99.9999771E+09           29.3329868E-06           45.3029938E-03 
                  17.107338E-03            27.0000782               27.0001202               37.1930313E-06            0.                     382.855286E-03           610.636475E+06           -17.1260319E+03          914.099792E+06           457.496948E+06           402.509583E+06             0.                     995.406982E-06          -222.63884E-09              2.96791935E-03           0.                       0.                       0.                       0.                       0.                     995.406982E-06          -222.63884E-09              2.96791935E-03           0.                     660.743713E+06            99.9999924E+09           29.3328819E-06           45.3028374E-03 
                  17.357584E-03            26.9999771               27.0000134               37.1928902E-06            0.                     382.857605E-03           609.654114E+06           -30.8435307E+03          911.327393E+06           456.340393E+06           400.951996E+06             0.                     996.538879E-06          -400.965271E-09             2.95741677E-03           0.                       0.                       0.                       0.                       0.                     996.538879E-06          -400.965271E-09             2.95741677E-03           0.                     659.106934E+06            99.9999771E+09           29.3327637E-06           45.3026733E-03 
                  17.6078339E-03           26.9999352               26.9999695               37.1928329E-06            0.                     382.858612E-03           608.908447E+06           -19.9281254E+03          908.965759E+06           455.444031E+06           399.542053E+06             0.                     997.518677E-06          -259.065002E-09             2.94789076E-03           0.                       0.                       0.                       0.                       0.                     997.518677E-06          -259.065002E-09             2.94789076E-03           0.                     657.771851E+06            99.9999924E+09           29.3327217E-06           45.3026085E-03 
                  17.8580799E-03           26.9998875               26.9999256               37.1927719E-06            0.                     382.859589E-03           608.113953E+06           -34.6780396E+03          906.720398E+06           454.507782E+06           398.28186E+06              0.                     998.44043E-06           -450.814423E-09             2.93938303E-03           0.                       0.                       0.                       0.                       0.                     998.44043E-06           -450.814423E-09             2.93938303E-03           0.                     656.447021E+06            99.9999847E+09           29.3326721E-06           45.3025246E-03 
                  18.1083298E-03           26.9997711               26.9998112               37.1926193E-06            0.                     382.862305E-03           607.55072E+06            -16.3534374E+03          904.880676E+06           453.820282E+06           397.173553E+06             0.                     999.247803E-06          -212.594147E-09             2.9318924E-03            0.                       0.                       0.                       0.                       0.                     999.247803E-06          -212.594147E-09             2.9318924E-03            0.                     655.416321E+06            99.9999924E+09           29.3325443E-06           45.3023453E-03 
                  18.3585854E-03           26.9996548               26.9996853               37.1924591E-06            0.                     382.865021E-03           606.925049E+06           -31.6898861E+03          903.144958E+06           453.084747E+06           396.21167E+06              0.                     999.962219E-06          -411.968475E-09             2.9253912E-03            0.                       0.                       0.                       0.                       0.                     999.962219E-06          -411.968475E-09             2.9253912E-03            0.                     654.384399E+06            99.9999847E+09           29.3324146E-06           45.3021545E-03 
                  18.6088352E-03           26.9993534               26.9993935               37.19207E-06              0.                     382.871857E-03           606.541077E+06            -9.39760971E+03         901.818115E+06           452.609009E+06           395.393738E+06             0.                       1.00055778E-03        -122.168785E-09             2.91985965E-03           0.                       0.                       0.                       0.                       0.                       1.00055778E-03        -122.168785E-09             2.91985965E-03           0.                     653.65509E+06             99.9999924E+09           29.3320904E-06           45.3016739E-03 
                  18.8590851E-03           26.9990559               26.9990921               37.1916733E-06            0.                     382.878571E-03           606.105347E+06           -27.9464626E+03          900.581116E+06           452.069244E+06           394.718903E+06             0.                       1.00123525E-03        -363.304474E-09             2.91532779E-03           0.                       0.                       0.                       0.                       0.                       1.00123525E-03        -363.304474E-09             2.91532779E-03           0.                     652.918152E+06            99.9999847E+09           29.331768E-06            45.3011932E-03 
                  19.1093349E-03           26.9990234               26.9990578               37.1916313E-06            0.                     382.879547E-03           605.877136E+06           -12.984664E+03           899.777832E+06           451.809448E+06           394.201782E+06             0.                       1.00143981E-03        -168.80072E-09              2.91179347E-03           0.                       0.                       0.                       0.                       0.                       1.00143981E-03        -168.80072E-09              2.91179347E-03           0.                     652.487E+06               99.9999924E+09           29.331728E-06            45.3011398E-03 
                  19.3595848E-03           26.9989777               26.9990158               37.1915741E-06            0.                     382.880402E-03           605.603088E+06           -15.1371088E+03          899.062073E+06           451.47464E+06            393.832611E+06             0.                       1.00183463E-03        -196.782211E-09             2.90931892E-03           0.                       0.                       0.                       0.                       0.                       1.00183463E-03        -196.782211E-09             2.90931892E-03           0.                     652.045959E+06            99.9999771E+09           29.3316784E-06           45.301075E-03  
                  19.6098385E-03           26.9989128               26.9989471               37.1914902E-06            0.                     382.882019E-03           605.549561E+06            -5.2779336E+03          898.762695E+06           451.410248E+06           393.609619E+06             0.                       1.00190544E-03         -68.6131897E-09            2.90779114E-03           0.                       0.                       0.                       0.                       0.                       1.00190544E-03         -68.6131897E-09            2.90779114E-03           0.                     651.906311E+06            99.9999924E+09           29.3316078E-06           45.3009605E-03 
                  19.8600845E-03           26.9988403               26.9988766               37.1913834E-06            0.                     382.883606E-03           605.437744E+06            39.7050781              898.551575E+06           451.271912E+06           393.536438E+06             0.                       1.00207698E-03         516.251953E-12             2.90731835E-03           0.                       0.                       0.                       0.                       0.                       1.00207698E-03         516.251953E-12             2.90731835E-03           0.                     651.753174E+06            99.9999771E+09           29.3315201E-06           45.3008423E-03 




