
                     X                  PSI_Cbar_L_0s          PSI_Cbar_L_10000s        PSI_Cbar_L_20000s        PSI_Cbar_L_30000s        PSI_Cbar_L_40000s        PSI_Cbar_L_50000s        PSI_Cbar_L_60000s        PSI_Cbar_L_70000s        PSI_Cbar_L_80000s        PSI_Cbar_L_90000s        PSI_Cbar_L_100000s  
                   9.68686867E-03           0.                     382.857574E-03           382.858978E-03           382.861603E-03           382.864288E-03           382.846924E-03           382.71814E-03            382.417084E-03           382.030457E-03           382.076538E-03           382.552002E-03  
                   9.70271969E-03           0.                     382.857544E-03           382.858887E-03           382.86145E-03            382.864075E-03           382.847473E-03           382.722595E-03           382.427979E-03           382.045807E-03           382.074219E-03           382.557587E-03  
                   9.71862316E-03           0.                     382.857483E-03           382.858765E-03           382.861267E-03           382.863892E-03           382.847961E-03           382.727051E-03           382.438934E-03           382.061218E-03           382.071869E-03           382.563202E-03  
                   9.73620605E-03           0.                     382.857452E-03           382.858643E-03           382.861053E-03           382.863647E-03           382.848572E-03           382.731964E-03           382.450989E-03           382.078217E-03           382.069275E-03           382.569397E-03  
                   9.74862289E-03           0.                     382.857422E-03           382.858551E-03           382.860901E-03           382.863464E-03           382.848938E-03           382.735474E-03           382.459564E-03           382.09024E-03            382.067474E-03           382.573761E-03  
                   9.75000095E-03           0.                     382.857422E-03           382.858551E-03           382.860901E-03           382.863464E-03           382.848999E-03           382.73584E-03            382.46048E-03            382.091583E-03           382.067261E-03           382.574249E-03  
                   9.85026741E-03           0.                     382.857178E-03           382.857788E-03           382.859711E-03           382.862122E-03           382.852325E-03           382.763916E-03           382.529449E-03           382.188629E-03           382.052521E-03           382.609589E-03  
                   9.86859226E-03           0.                     382.857147E-03           382.857635E-03           382.859497E-03           382.861877E-03           382.852905E-03           382.769043E-03           382.542053E-03           382.20636E-03            382.049835E-03           382.603302E-03  
                   9.88648415E-03           0.                     382.857117E-03           382.857544E-03           382.859283E-03           382.861633E-03           382.853516E-03           382.774048E-03           382.554321E-03           382.223663E-03           382.060364E-03           382.597107E-03  
                   9.9038887E-03            0.                     382.857056E-03           382.857391E-03           382.85907E-03            382.86142E-03            382.854065E-03           382.778931E-03           382.566315E-03           382.235626E-03           382.070618E-03           382.591156E-03  
                   9.92074966E-03           0.                     382.857025E-03           382.857269E-03           382.858917E-03           382.861176E-03           382.854645E-03           382.783661E-03           382.572205E-03           382.247223E-03           382.080597E-03           382.585358E-03  
                   9.93705559E-03           0.                     382.856995E-03           382.857147E-03           382.858704E-03           382.860962E-03           382.855164E-03           382.785309E-03           382.577881E-03           382.258423E-03           382.090179E-03           382.579742E-03  
                   9.95288372E-03           0.                     382.856934E-03           382.857025E-03           382.858521E-03           382.860748E-03           382.855316E-03           382.786957E-03           382.583435E-03           382.269287E-03           382.099518E-03           382.57431E-03   
                   9.96876144E-03           0.                     382.856903E-03           382.856903E-03           382.858337E-03           382.860718E-03           382.855469E-03           382.788605E-03           382.588989E-03           382.280212E-03           382.108856E-03           382.568848E-03  
                   9.9863224E-03            0.                     382.856873E-03           382.856781E-03           382.858337E-03           382.860687E-03           382.855621E-03           382.790405E-03           382.595123E-03           382.292267E-03           382.119202E-03           382.562805E-03  
                   9.99867535E-03           0.                     382.856842E-03           382.856781E-03           382.858307E-03           382.860657E-03           382.855743E-03           382.791687E-03           382.599457E-03           382.300751E-03           382.126495E-03           382.558563E-03  
                  10.0000019E-03            0.                     382.856842E-03           382.856781E-03           382.858307E-03           382.860657E-03           382.855774E-03           382.791809E-03           382.599884E-03           382.301666E-03           382.127289E-03           382.558105E-03  
                  10.100503E-03             0.                     382.856842E-03           382.856781E-03           382.858246E-03           382.860474E-03           382.856689E-03           382.802185E-03           382.63504E-03            382.370697E-03           382.186523E-03           382.52356E-03   
                  10.1188269E-03            0.                     382.856842E-03           382.856812E-03           382.858215E-03           382.860443E-03           382.856873E-03           382.804108E-03           382.641449E-03           382.383331E-03           382.197327E-03           382.517242E-03  
                  10.1367121E-03            0.                     382.856842E-03           382.856812E-03           382.858215E-03           382.860413E-03           382.857025E-03           382.805908E-03           382.647705E-03           382.395599E-03           382.207886E-03           382.511078E-03  
                  10.1541023E-03            0.                     382.856842E-03           382.856812E-03           382.858215E-03           382.860382E-03           382.857208E-03           382.807739E-03           382.653778E-03           382.407532E-03           382.218109E-03           382.505096E-03  
                  10.1709518E-03            0.                     382.856842E-03           382.856812E-03           382.858185E-03           382.860352E-03           382.857361E-03           382.809448E-03           382.659637E-03           382.419098E-03           382.228058E-03           382.499298E-03  
                  10.1872387E-03            0.                     382.856842E-03           382.856812E-03           382.858185E-03           382.860321E-03           382.857513E-03           382.811127E-03           382.665344E-03           382.430328E-03           382.23764E-03            382.493683E-03  
                  10.2030449E-03            0.                     382.856842E-03           382.856812E-03           382.858154E-03           382.860291E-03           382.857635E-03           382.812775E-03           382.670868E-03           382.441162E-03           382.246948E-03           382.488251E-03  
                  10.2188959E-03            0.                     382.856842E-03           382.856812E-03           382.858154E-03           382.86026E-03            382.857788E-03           382.814392E-03           382.676392E-03           382.452026E-03           382.256287E-03           382.482758E-03  
                  10.2364349E-03            0.                     382.856842E-03           382.856812E-03           382.858124E-03           382.860199E-03           382.857941E-03           382.816193E-03           382.682526E-03           382.464111E-03           382.266602E-03           382.476715E-03  
                  10.2487316E-03            0.                     382.856842E-03           382.856812E-03           382.858124E-03           382.860168E-03           382.858063E-03           382.817474E-03           382.686829E-03           382.472534E-03           382.273895E-03           382.472473E-03  
                  10.2500019E-03            0.                     382.856842E-03           382.856812E-03           382.858124E-03           382.860168E-03           382.858093E-03           382.817596E-03           382.687256E-03           382.473419E-03           382.274628E-03           382.472076E-03  
                  10.3507414E-03            0.                     382.856873E-03           382.856781E-03           382.858002E-03           382.859955E-03           382.859009E-03           382.827972E-03           382.722443E-03           382.542633E-03           382.333984E-03           382.437347E-03  
                  10.3690624E-03            0.                     382.856873E-03           382.85675E-03            382.857971E-03           382.859924E-03           382.859192E-03           382.829834E-03           382.728851E-03           382.555206E-03           382.344788E-03           382.440826E-03  
                  10.3869362E-03            0.                     382.856873E-03           382.85675E-03            382.857941E-03           382.859863E-03           382.859344E-03           382.831696E-03           382.735077E-03           382.567505E-03           382.354492E-03           382.444244E-03  
                  10.4043188E-03            0.                     382.856873E-03           382.85675E-03            382.857941E-03           382.859833E-03           382.859528E-03           382.833496E-03           382.74115E-03            382.573029E-03           382.363953E-03           382.447571E-03  
                  10.4211531E-03            0.                     382.856873E-03           382.85675E-03            382.85791E-03            382.859802E-03           382.85968E-03            382.835205E-03           382.743713E-03           382.57843E-03            382.373108E-03           382.450745E-03  
                  10.4374256E-03            0.                     382.856903E-03           382.85675E-03            382.85788E-03            382.859741E-03           382.859833E-03           382.835907E-03           382.746155E-03           382.583618E-03           382.381958E-03           382.453857E-03  
                  10.4532089E-03            0.                     382.856903E-03           382.85672E-03            382.85788E-03            382.859711E-03           382.859924E-03           382.836578E-03           382.748566E-03           382.588684E-03           382.390533E-03           382.456879E-03  
                  10.4690304E-03            0.                     382.856903E-03           382.85672E-03            382.857849E-03           382.859772E-03           382.860046E-03           382.83728E-03            382.750946E-03           382.593719E-03           382.399139E-03           382.459869E-03  
                  10.4865503E-03            0.                     382.856903E-03           382.85672E-03            382.85791E-03            382.859833E-03           382.860168E-03           382.838013E-03           382.753601E-03           382.599335E-03           382.408661E-03           382.463226E-03  
                  10.4987841E-03            0.                     382.856903E-03           382.85675E-03            382.857971E-03           382.859863E-03           382.860199E-03           382.838531E-03           382.755493E-03           382.603241E-03           382.415283E-03           382.465576E-03  
                  10.5000029E-03            0.                     382.856903E-03           382.85675E-03            382.857971E-03           382.859894E-03           382.860229E-03           382.838562E-03           382.755676E-03           382.603607E-03           382.415985E-03           382.46579E-03   
                  10.6009808E-03            0.                     382.856995E-03           382.857056E-03           382.858337E-03           382.860229E-03           382.86087E-03            382.842865E-03           382.770996E-03           382.635895E-03           382.470886E-03           382.485046E-03  
                  10.619298E-03             0.                     382.857025E-03           382.857117E-03           382.858398E-03           382.860291E-03           382.860992E-03           382.843658E-03           382.773743E-03           382.641724E-03           382.480835E-03           382.488525E-03  
                  10.6371641E-03            0.                     382.857025E-03           382.857147E-03           382.858459E-03           382.860352E-03           382.861115E-03           382.844421E-03           382.776459E-03           382.647461E-03           382.49054E-03            382.491913E-03  
                  10.6545353E-03            0.                     382.857056E-03           382.857208E-03           382.858521E-03           382.860413E-03           382.861237E-03           382.845154E-03           382.779083E-03           382.652985E-03           382.5E-03                382.495239E-03  
                  10.6713581E-03            0.                     382.857086E-03           382.857269E-03           382.858582E-03           382.860474E-03           382.861328E-03           382.845886E-03           382.781647E-03           382.658386E-03           382.509155E-03           382.498444E-03  
                  10.6876116E-03            0.                     382.857086E-03           382.8573E-03             382.858643E-03           382.860535E-03           382.86145E-03            382.846558E-03           382.784088E-03           382.663574E-03           382.517975E-03           382.501556E-03  
                  10.7033739E-03            0.                     382.857117E-03           382.857361E-03           382.858704E-03           382.860596E-03           382.861511E-03           382.847229E-03           382.786469E-03           382.66861E-03            382.52655E-03            382.504547E-03  
                  10.7191648E-03            0.                     382.857117E-03           382.857391E-03           382.858765E-03           382.860657E-03           382.861603E-03           382.84787E-03            382.78891E-03            382.673676E-03           382.535126E-03           382.507568E-03  
                  10.7366629E-03            0.                     382.857147E-03           382.857452E-03           382.858826E-03           382.860718E-03           382.861725E-03           382.848602E-03           382.791534E-03           382.67926E-03            382.544647E-03           382.510895E-03  
                  10.7488375E-03            0.                     382.857147E-03           382.857483E-03           382.858856E-03           382.860748E-03           382.861786E-03           382.849091E-03           382.793396E-03           382.683167E-03           382.551239E-03           382.513214E-03  
                  10.7500029E-03            0.                     382.857147E-03           382.857483E-03           382.858856E-03           382.860748E-03           382.861786E-03           382.849152E-03           382.793579E-03           382.683502E-03           382.55191E-03            382.513428E-03  
                  10.8512192E-03            0.                     382.857208E-03           382.857697E-03           382.859192E-03           382.861115E-03           382.862427E-03           382.853394E-03           382.808929E-03           382.715881E-03           382.606934E-03           382.532745E-03  
                  10.869525E-03             0.                     382.857239E-03           382.857727E-03           382.859253E-03           382.861176E-03           382.862518E-03           382.854126E-03           382.811707E-03           382.72171E-03            382.616882E-03           382.538757E-03  
                  10.8873882E-03            0.                     382.857239E-03           382.857758E-03           382.859314E-03           382.861237E-03           382.86264E-03            382.854889E-03           382.814392E-03           382.727448E-03           382.621307E-03           382.544647E-03  
                  10.904748E-03             0.                     382.857269E-03           382.857819E-03           382.859375E-03           382.861298E-03           382.862732E-03           382.855591E-03           382.817017E-03           382.730011E-03           382.62561E-03            382.550354E-03  
                  10.9215565E-03            0.                     382.857269E-03           382.857849E-03           382.859436E-03           382.861328E-03           382.862823E-03           382.856323E-03           382.817902E-03           382.732513E-03           382.629791E-03           382.555878E-03  
                  10.9377947E-03            0.                     382.8573E-03             382.85788E-03            382.859467E-03           382.861389E-03           382.862915E-03           382.856384E-03           382.818756E-03           382.734924E-03           382.63382E-03            382.561249E-03  
                  10.9535341E-03            0.                     382.8573E-03             382.85791E-03            382.859528E-03           382.86145E-03            382.862793E-03           382.856415E-03           382.81955E-03            382.737244E-03           382.637695E-03           382.566406E-03  
                  10.9693003E-03            0.                     382.8573E-03             382.857971E-03           382.859589E-03           382.861328E-03           382.862701E-03           382.856476E-03           382.820374E-03           382.739594E-03           382.641602E-03           382.571564E-03  
                  10.9867716E-03            0.                     382.85733E-03            382.858002E-03           382.859497E-03           382.861206E-03           382.862549E-03           382.856537E-03           382.821289E-03           382.742188E-03           382.645966E-03           382.577332E-03  
                  10.9988861E-03            0.                     382.85733E-03            382.857971E-03           382.859436E-03           382.861115E-03           382.862457E-03           382.856567E-03           382.82193E-03            382.743988E-03           382.648956E-03           382.581329E-03  
                  11.E-03                   0.                     382.85733E-03            382.857941E-03           382.859406E-03           382.861115E-03           382.862457E-03           382.856567E-03           382.821991E-03           382.744171E-03           382.649231E-03           382.581696E-03  
                  11.1014585E-03            0.                     382.857208E-03           382.857635E-03           382.858887E-03           382.860382E-03           382.861664E-03           382.856964E-03           382.82724E-03            382.759216E-03           382.674408E-03           382.615051E-03  
                  11.1197605E-03            0.                     382.857178E-03           382.857574E-03           382.858765E-03           382.860229E-03           382.861511E-03           382.857025E-03           382.828217E-03           382.761932E-03           382.678925E-03           382.621094E-03  
                  11.1376123E-03            0.                     382.857147E-03           382.857513E-03           382.858673E-03           382.860138E-03           382.86142E-03            382.857086E-03           382.829132E-03           382.764587E-03           382.68338E-03            382.626953E-03  
                  11.1549644E-03            0.                     382.857147E-03           382.857422E-03           382.858582E-03           382.860016E-03           382.861267E-03           382.857147E-03           382.830017E-03           382.767151E-03           382.687653E-03           382.63266E-03   
                  11.1717615E-03            0.                     382.857117E-03           382.857391E-03           382.85849E-03            382.859894E-03           382.861145E-03           382.857208E-03           382.830902E-03           382.769653E-03           382.691833E-03           382.638214E-03  
                  11.1879816E-03            0.                     382.857086E-03           382.85733E-03            382.858398E-03           382.859772E-03           382.861023E-03           382.857269E-03           382.831757E-03           382.772034E-03           382.695892E-03           382.643555E-03  
                  11.2036991E-03            0.                     382.857086E-03           382.857269E-03           382.858307E-03           382.85965E-03            382.860901E-03           382.8573E-03             382.832581E-03           382.774384E-03           382.699799E-03           382.648743E-03  
                  11.2194347E-03            0.                     382.857056E-03           382.857208E-03           382.858215E-03           382.859528E-03           382.860779E-03           382.857361E-03           382.833405E-03           382.776703E-03           382.703705E-03           382.653931E-03  
                  11.2368841E-03            0.                     382.857025E-03           382.857147E-03           382.858124E-03           382.859406E-03           382.860657E-03           382.857422E-03           382.83432E-03            382.779297E-03           382.708008E-03           382.659637E-03  
                  11.2489347E-03            0.                     382.857025E-03           382.857117E-03           382.858032E-03           382.859344E-03           382.860565E-03           382.857452E-03           382.83493E-03            382.781067E-03           382.711029E-03           382.663635E-03  
                  11.25E-03                 0.                     382.857025E-03           382.857117E-03           382.858032E-03           382.859314E-03           382.860565E-03           382.857452E-03           382.834991E-03           382.78125E-03            382.711304E-03           382.663971E-03  
                  11.3517008E-03            0.                     382.856903E-03           382.85675E-03            382.857452E-03           382.858643E-03           382.859802E-03           382.857758E-03           382.840302E-03           382.796295E-03           382.736542E-03           382.697449E-03  
                  11.3699999E-03            0.                     382.856873E-03           382.856689E-03           382.85733E-03            382.85849E-03            382.85968E-03            382.857819E-03           382.841248E-03           382.799011E-03           382.741089E-03           382.700867E-03  
                  11.3878403E-03            0.                     382.856842E-03           382.856628E-03           382.857208E-03           382.858368E-03           382.859528E-03           382.857849E-03           382.842224E-03           382.801666E-03           382.743439E-03           382.704193E-03  
                  11.4051809E-03            0.                     382.856842E-03           382.856567E-03           382.857117E-03           382.858246E-03           382.859406E-03           382.85791E-03            382.843109E-03           382.802887E-03           382.745758E-03           382.707428E-03  
                  11.4219675E-03            0.                     382.856812E-03           382.856506E-03           382.857025E-03           382.858124E-03           382.859283E-03           382.857971E-03           382.843506E-03           382.804047E-03           382.748016E-03           382.710541E-03  
                  11.4381685E-03            0.                     382.856781E-03           382.856445E-03           382.856903E-03           382.858032E-03           382.859161E-03           382.858032E-03           382.843872E-03           382.805206E-03           382.750153E-03           382.713593E-03  
                  11.4538631E-03            0.                     382.856781E-03           382.856415E-03           382.856812E-03           382.85791E-03            382.859161E-03           382.858093E-03           382.844238E-03           382.806305E-03           382.752228E-03           382.716492E-03  
                  11.4695692E-03            0.                     382.85675E-03            382.856384E-03           382.85672E-03            382.85791E-03            382.859161E-03           382.858154E-03           382.844635E-03           382.807404E-03           382.754333E-03           382.719421E-03  
                  11.4869957E-03            0.                     382.85672E-03            382.856323E-03           382.85672E-03            382.85791E-03            382.859131E-03           382.858215E-03           382.845001E-03           382.808624E-03           382.756622E-03           382.722687E-03  
                  11.4989872E-03            0.                     382.85672E-03            382.856323E-03           382.85672E-03            382.85791E-03            382.859131E-03           382.858246E-03           382.845306E-03           382.809448E-03           382.75824E-03            382.724915E-03  
                  11.500001E-03             0.                     382.85672E-03            382.856323E-03           382.85672E-03            382.85791E-03            382.859131E-03           382.858246E-03           382.845337E-03           382.809509E-03           382.758362E-03           382.725098E-03  
                  11.601944E-03             0.                     382.856781E-03           382.856384E-03           382.856781E-03           382.857941E-03           382.8591E-03             382.858612E-03           382.847717E-03           382.816711E-03           382.771881E-03           382.74411E-03   
                  11.6202345E-03            0.                     382.856781E-03           382.856384E-03           382.856781E-03           382.857941E-03           382.8591E-03             382.858673E-03           382.848145E-03           382.817993E-03           382.774323E-03           382.747498E-03  
                  11.6380672E-03            0.                     382.856781E-03           382.856384E-03           382.856812E-03           382.857941E-03           382.8591E-03             382.858734E-03           382.848572E-03           382.819244E-03           382.776672E-03           382.750824E-03  
                  11.6554012E-03            0.                     382.856812E-03           382.856384E-03           382.856812E-03           382.857941E-03           382.85907E-03            382.858795E-03           382.848969E-03           382.820465E-03           382.778961E-03           382.754028E-03  
                  11.6721687E-03            0.                     382.856812E-03           382.856384E-03           382.856812E-03           382.857941E-03           382.85907E-03            382.858856E-03           382.849365E-03           382.821625E-03           382.781219E-03           382.757172E-03  
                  11.6883554E-03            0.                     382.856812E-03           382.856384E-03           382.856812E-03           382.857941E-03           382.85907E-03            382.858917E-03           382.849762E-03           382.822754E-03           382.783356E-03           382.760162E-03  
                  11.7040272E-03            0.                     382.856812E-03           382.856384E-03           382.856842E-03           382.857941E-03           382.85907E-03            382.858917E-03           382.850098E-03           382.823853E-03           382.785431E-03           382.763092E-03  
                  11.7197075E-03            0.                     382.856842E-03           382.856415E-03           382.856842E-03           382.857941E-03           382.85907E-03            382.858978E-03           382.850464E-03           382.824951E-03           382.787506E-03           382.766022E-03  
                  11.7371044E-03            0.                     382.856842E-03           382.856415E-03           382.856842E-03           382.857941E-03           382.85907E-03            382.859039E-03           382.850861E-03           382.826172E-03           382.789825E-03           382.769226E-03  
                  11.7490368E-03            0.                     382.856842E-03           382.856415E-03           382.856842E-03           382.85791E-03            382.85907E-03            382.85907E-03            382.851166E-03           382.827026E-03           382.791412E-03           382.771454E-03  
                  11.7500019E-03            0.                     382.856842E-03           382.856415E-03           382.856842E-03           382.85791E-03            382.85907E-03            382.85907E-03            382.851166E-03           382.827087E-03           382.791504E-03           382.771637E-03  
                  11.8521862E-03            0.                     382.856812E-03           382.856445E-03           382.856842E-03           382.85788E-03            382.859039E-03           382.859406E-03           382.853546E-03           382.834259E-03           382.805084E-03           382.790619E-03  
                  11.87047E-03              0.                     382.856812E-03           382.856476E-03           382.856842E-03           382.85788E-03            382.859039E-03           382.859467E-03           382.853943E-03           382.835541E-03           382.807495E-03           382.792206E-03  
                  11.8882952E-03            0.                     382.856812E-03           382.856476E-03           382.856842E-03           382.85788E-03            382.859039E-03           382.859528E-03           382.85437E-03            382.836792E-03           382.808655E-03           382.793762E-03  
                  11.9056177E-03            0.                     382.856812E-03           382.856476E-03           382.856842E-03           382.85788E-03            382.859039E-03           382.859589E-03           382.854767E-03           382.837341E-03           382.809784E-03           382.795258E-03  
                  11.9223747E-03            0.                     382.856812E-03           382.856476E-03           382.856842E-03           382.857849E-03           382.859039E-03           382.85965E-03            382.85495E-03            382.837891E-03           382.810852E-03           382.796692E-03  
                  11.9385462E-03            0.                     382.856781E-03           382.856476E-03           382.856842E-03           382.857849E-03           382.859039E-03           382.85968E-03            382.855103E-03           382.83844E-03            382.81192E-03            382.798096E-03  
                  11.9541922E-03            0.                     382.856781E-03           382.856506E-03           382.856842E-03           382.857849E-03           382.85907E-03            382.859741E-03           382.855286E-03           382.838928E-03           382.812958E-03           382.799469E-03  
                  11.969842E-03             0.                     382.856781E-03           382.856506E-03           382.856842E-03           382.85788E-03            382.8591E-03             382.859772E-03           382.855438E-03           382.839478E-03           382.813965E-03           382.800812E-03  
                  11.9872131E-03            0.                     382.856781E-03           382.856506E-03           382.856873E-03           382.85791E-03            382.859131E-03           382.859833E-03           382.855652E-03           382.840027E-03           382.815094E-03           382.802338E-03  
                  11.9990854E-03            0.                     382.856781E-03           382.856537E-03           382.856903E-03           382.857941E-03           382.859161E-03           382.859863E-03           382.855774E-03           382.840424E-03           382.815857E-03           382.803345E-03  
                  12.0000019E-03            0.                     382.856781E-03           382.856537E-03           382.856903E-03           382.857941E-03           382.859161E-03           382.859863E-03           382.855774E-03           382.840454E-03           382.815918E-03           382.803436E-03  
                  12.1024246E-03            0.                     382.856842E-03           382.856659E-03           382.857117E-03           382.858124E-03           382.859344E-03           382.860138E-03           382.856903E-03           382.843781E-03           382.822571E-03           382.812317E-03  
                  12.1207018E-03            0.                     382.856873E-03           382.856689E-03           382.857147E-03           382.858185E-03           382.859375E-03           382.860168E-03           382.857086E-03           382.844391E-03           382.823761E-03           382.813904E-03  
                  12.1385193E-03            0.                     382.856873E-03           382.85672E-03            382.857178E-03           382.858215E-03           382.859406E-03           382.860199E-03           382.8573E-03             382.844971E-03           382.824921E-03           382.81543E-03   
                  12.1558304E-03            0.                     382.856903E-03           382.85672E-03            382.857239E-03           382.858246E-03           382.859436E-03           382.86026E-03            382.857483E-03           382.845551E-03           382.82605E-03            382.816925E-03  
                  12.172576E-03             0.                     382.856903E-03           382.85675E-03            382.857269E-03           382.858276E-03           382.859467E-03           382.860291E-03           382.857635E-03           382.8461E-03             382.827118E-03           382.818329E-03  
                  12.1887293E-03            0.                     382.856934E-03           382.856781E-03           382.8573E-03             382.858307E-03           382.859497E-03           382.860321E-03           382.857788E-03           382.846619E-03           382.828186E-03           382.819733E-03  
                  12.2043562E-03            0.                     382.856934E-03           382.856812E-03           382.85733E-03            382.858337E-03           382.859528E-03           382.860382E-03           382.857971E-03           382.847137E-03           382.829224E-03           382.821075E-03  
                  12.2199726E-03            0.                     382.856934E-03           382.856812E-03           382.857361E-03           382.858368E-03           382.859558E-03           382.860413E-03           382.858124E-03           382.847626E-03           382.830231E-03           382.822418E-03  
                  12.237318E-03             0.                     382.856964E-03           382.856842E-03           382.857391E-03           382.858398E-03           382.859589E-03           382.860443E-03           382.858307E-03           382.848175E-03           382.831329E-03           382.823914E-03  
                  12.2491312E-03            0.                     382.856964E-03           382.856842E-03           382.857422E-03           382.858398E-03           382.859589E-03           382.860474E-03           382.858429E-03           382.848572E-03           382.832123E-03           382.824921E-03  
                  12.249999E-03             0.                     382.856964E-03           382.856842E-03           382.857422E-03           382.858398E-03           382.859589E-03           382.860474E-03           382.858459E-03           382.848602E-03           382.832184E-03           382.825012E-03  
                  12.3526678E-03            0.                     382.856964E-03           382.856934E-03           382.857605E-03           382.858582E-03           382.859772E-03           382.860718E-03           382.859497E-03           382.851929E-03           382.838837E-03           382.833832E-03  
                  12.3709364E-03            0.                     382.856964E-03           382.856964E-03           382.857635E-03           382.858612E-03           382.859802E-03           382.860779E-03           382.859711E-03           382.852539E-03           382.840027E-03           382.834503E-03  
                  12.388751E-03             0.                     382.856964E-03           382.856964E-03           382.857635E-03           382.858643E-03           382.859833E-03           382.860809E-03           382.859894E-03           382.853088E-03           382.840485E-03           382.835144E-03  
                  12.4060516E-03            0.                     382.856964E-03           382.856995E-03           382.857666E-03           382.858643E-03           382.859863E-03           382.86087E-03            382.860077E-03           382.853271E-03           382.840942E-03           382.835815E-03  
                  12.422781E-03             0.                     382.856964E-03           382.856995E-03           382.857697E-03           382.858673E-03           382.859894E-03           382.860901E-03           382.860107E-03           382.853455E-03           382.84137E-03            382.836395E-03  
                  12.4389153E-03            0.                     382.856964E-03           382.857025E-03           382.857727E-03           382.858704E-03           382.859924E-03           382.86087E-03            382.860107E-03           382.853638E-03           382.841797E-03           382.837006E-03  
                  12.4545212E-03            0.                     382.856964E-03           382.857025E-03           382.857758E-03           382.858734E-03           382.859894E-03           382.86087E-03            382.860138E-03           382.853821E-03           382.842194E-03           382.837555E-03  
                  12.4701071E-03            0.                     382.856964E-03           382.857056E-03           382.857788E-03           382.858704E-03           382.859894E-03           382.86084E-03            382.860168E-03           382.853973E-03           382.84259E-03            382.838165E-03  
                  12.4874268E-03            0.                     382.856964E-03           382.857056E-03           382.857788E-03           382.858704E-03           382.859863E-03           382.860809E-03           382.860168E-03           382.854156E-03           382.843048E-03           382.838776E-03  
                  12.4991798E-03            0.                     382.856964E-03           382.857056E-03           382.857758E-03           382.858673E-03           382.859833E-03           382.860809E-03           382.860168E-03           382.854279E-03           382.843353E-03           382.839203E-03  
                  12.499999E-03             0.                     382.856964E-03           382.857056E-03           382.857758E-03           382.858673E-03           382.859833E-03           382.860809E-03           382.860168E-03           382.854279E-03           382.843353E-03           382.839233E-03  
                  12.60291E-03              0.                     382.856995E-03           382.857025E-03           382.857697E-03           382.858582E-03           382.859711E-03           382.860687E-03           382.860321E-03           382.855408E-03           382.846008E-03           382.843018E-03  
                  12.6211758E-03            0.                     382.856995E-03           382.856995E-03           382.857666E-03           382.858551E-03           382.85968E-03            382.860657E-03           382.860321E-03           382.855621E-03           382.846466E-03           382.843658E-03  
                  12.638979E-03             0.                     382.856995E-03           382.856995E-03           382.857666E-03           382.858521E-03           382.85965E-03            382.860626E-03           382.860352E-03           382.855804E-03           382.846924E-03           382.84433E-03   
                  12.6562681E-03            0.                     382.856995E-03           382.856995E-03           382.857666E-03           382.858521E-03           382.859619E-03           382.860626E-03           382.860382E-03           382.855988E-03           382.847382E-03           382.84494E-03   
                  12.672987E-03             0.                     382.856995E-03           382.856995E-03           382.857635E-03           382.85849E-03            382.859619E-03           382.860596E-03           382.860382E-03           382.856171E-03           382.847809E-03           382.845551E-03  
                  12.689106E-03             0.                     382.857025E-03           382.856995E-03           382.857635E-03           382.85849E-03            382.859589E-03           382.860565E-03           382.860413E-03           382.856354E-03           382.848206E-03           382.846161E-03  
                  12.7046852E-03            0.                     382.857025E-03           382.856964E-03           382.857635E-03           382.858459E-03           382.859558E-03           382.860535E-03           382.860413E-03           382.856476E-03           382.848633E-03           382.84671E-03   
                  12.7202425E-03            0.                     382.857025E-03           382.856964E-03           382.857635E-03           382.858429E-03           382.859528E-03           382.860504E-03           382.860443E-03           382.856659E-03           382.848999E-03           382.84729E-03   
                  12.7375345E-03            0.                     382.857025E-03           382.856964E-03           382.857605E-03           382.858429E-03           382.859497E-03           382.860474E-03           382.860443E-03           382.856842E-03           382.849457E-03           382.8479E-03    
                  12.7492285E-03            0.                     382.857025E-03           382.856964E-03           382.857605E-03           382.858398E-03           382.859497E-03           382.860474E-03           382.860474E-03           382.856964E-03           382.849762E-03           382.848328E-03  
                  12.75E-03                 0.                     382.857025E-03           382.856964E-03           382.857605E-03           382.858398E-03           382.859497E-03           382.860474E-03           382.860474E-03           382.856964E-03           382.849792E-03           382.848358E-03  
                  12.8531532E-03            0.                     382.856995E-03           382.856934E-03           382.857513E-03           382.858307E-03           382.859314E-03           382.860291E-03           382.860565E-03           382.858032E-03           382.852417E-03           382.852112E-03  
                  12.8714104E-03            0.                     382.856995E-03           382.856934E-03           382.857483E-03           382.858276E-03           382.859314E-03           382.86026E-03            382.860565E-03           382.858246E-03           382.852875E-03           382.852386E-03  
                  12.8892059E-03            0.                     382.856995E-03           382.856934E-03           382.857483E-03           382.858246E-03           382.859283E-03           382.860229E-03           382.860596E-03           382.858429E-03           382.853088E-03           382.852631E-03  
                  12.9064884E-03            0.                     382.856995E-03           382.856934E-03           382.857452E-03           382.858246E-03           382.859253E-03           382.860199E-03           382.860596E-03           382.85849E-03            382.853271E-03           382.852905E-03  
                  12.923192E-03             0.                     382.856995E-03           382.856934E-03           382.857452E-03           382.858215E-03           382.859222E-03           382.860168E-03           382.860596E-03           382.858551E-03           382.853485E-03           382.85318E-03   
                  12.9392929E-03            0.                     382.856964E-03           382.856903E-03           382.857422E-03           382.858215E-03           382.859192E-03           382.860168E-03           382.860596E-03           382.858612E-03           382.853668E-03           382.853424E-03  
