
                     X                  PSI_Cbar_L_0s          PSI_Cbar_L_10000s        PSI_Cbar_L_20000s        PSI_Cbar_L_30000s        PSI_Cbar_L_40000s        PSI_Cbar_L_50000s        PSI_Cbar_L_60000s        PSI_Cbar_L_70000s        PSI_Cbar_L_80000s        PSI_Cbar_L_90000s        PSI_Cbar_L_100000s  
                   5.20402575E-03           0.                     382.510223E-03           381.216949E-03           379.424377E-03           377.55545E-03            375.810059E-03           374.213776E-03           372.744446E-03           371.376648E-03           370.098541E-03           368.902954E-03  
                   5.22114706E-03           0.                     382.516174E-03           381.236511E-03           379.453888E-03           377.588531E-03           375.843872E-03           374.248352E-03           372.780396E-03           371.414093E-03           370.137085E-03           368.941956E-03  
                   5.23711348E-03           0.                     382.521759E-03           381.254791E-03           379.481476E-03           377.619385E-03           375.875458E-03           374.280609E-03           372.813904E-03           371.449036E-03           370.173065E-03           368.978333E-03  
                   5.24999952E-03           0.                     382.526245E-03           381.269501E-03           379.503693E-03           377.644257E-03           375.900909E-03           374.30661E-03            372.840942E-03           371.477203E-03           370.202087E-03           369.00769E-03   
                   5.323246E-03             0.                     382.551788E-03           381.353271E-03           379.630096E-03           377.785767E-03           376.045715E-03           374.454559E-03           372.99469E-03            371.637421E-03           370.367065E-03           369.17453E-03   
                   5.34230471E-03           0.                     382.558441E-03           381.375031E-03           379.662964E-03           377.822571E-03           376.083344E-03           374.493042E-03           373.034729E-03           371.679138E-03           370.410034E-03           369.230072E-03  
                   5.3613224E-03            0.                     382.565094E-03           381.39679E-03            379.69577E-03            377.859314E-03           376.120941E-03           374.531433E-03           373.074615E-03           371.720734E-03           370.4646E-03             369.285461E-03  
                   5.38027287E-03           0.                     382.571686E-03           381.418457E-03           379.728485E-03           377.895966E-03           376.158417E-03           374.569702E-03           373.11441E-03            371.773895E-03           370.518982E-03           369.340698E-03  
                   5.39908934E-03           0.                     382.578247E-03           381.439972E-03           379.760956E-03           377.932281E-03           376.195587E-03           374.607727E-03           373.165985E-03           371.826691E-03           370.572998E-03           369.395508E-03  
                   5.4176898E-03            0.                     382.584717E-03           381.461243E-03           379.79306E-03            377.968231E-03           376.232361E-03           374.657654E-03           373.216949E-03           371.878876E-03           370.626373E-03           369.449707E-03  
                   5.43600321E-03           0.                     382.591125E-03           381.482178E-03           379.824646E-03           378.003601E-03           376.279755E-03           374.706848E-03           373.267181E-03           371.930237E-03           370.678894E-03           369.503052E-03  
                   5.45388842E-03           0.                     382.597351E-03           381.502625E-03           379.855499E-03           378.045227E-03           376.326019E-03           374.754883E-03           373.316193E-03           371.980408E-03           370.730225E-03           369.555176E-03  
                   5.47108793E-03           0.                     382.603333E-03           381.522308E-03           379.8862E-03             378.085297E-03           376.370514E-03           374.801025E-03           373.363342E-03           372.028656E-03           370.779572E-03           369.605286E-03  
                   5.48711777E-03           0.                     382.608948E-03           381.537872E-03           379.914856E-03           378.122589E-03           376.412018E-03           374.844116E-03           373.407288E-03           372.073608E-03           370.825592E-03           369.651978E-03  
                   5.5E-03                  0.                     382.61087E-03            381.550415E-03           379.937866E-03           378.152588E-03           376.445312E-03           374.878693E-03           373.442596E-03           372.109741E-03           370.862549E-03           369.689514E-03  
                   5.57230425E-03           0.                     382.621613E-03           381.620667E-03           380.066956E-03           378.320892E-03           376.632385E-03           375.072845E-03           373.640778E-03           372.312561E-03           371.070068E-03           369.900177E-03  
                   5.59151173E-03           0.                     382.624481E-03           381.639343E-03           380.101227E-03           378.365631E-03           376.682098E-03           375.12442E-03            373.69342E-03            372.366455E-03           371.125153E-03           369.956116E-03  
                   5.61067486E-03           0.                     382.627319E-03           381.657959E-03           380.135468E-03           378.410248E-03           376.731659E-03           375.175903E-03           373.745941E-03           372.420227E-03           371.180115E-03           370.011902E-03  
                   5.62975931E-03           0.                     382.630127E-03           381.676514E-03           380.169556E-03           378.454681E-03           376.781036E-03           375.227112E-03           373.798248E-03           372.473755E-03           371.234863E-03           370.067474E-03  
                   5.64869881E-03           0.                     382.632965E-03           381.694916E-03           380.203369E-03           378.498749E-03           376.830048E-03           375.277985E-03           373.850128E-03           372.526855E-03           371.289185E-03           370.12262E-03   
                   5.66741085E-03           0.                     382.635742E-03           381.713135E-03           380.236786E-03           378.542328E-03           376.878479E-03           375.328247E-03           373.901398E-03           372.579346E-03           371.342865E-03           370.177124E-03  
                   5.68582106E-03           0.                     382.638489E-03           381.731018E-03           380.269653E-03           378.585175E-03           376.926086E-03           375.377655E-03           373.951843E-03           372.630951E-03           371.395691E-03           370.230713E-03  
                   5.70378447E-03           0.                     382.641174E-03           381.748474E-03           380.301727E-03           378.627014E-03           376.972565E-03           375.425873E-03           374.001068E-03           372.681305E-03           371.447205E-03           370.28302E-03   
                   5.7210474E-03            0.                     382.643738E-03           381.765259E-03           380.33252E-03            378.667175E-03           377.017242E-03           375.472229E-03           374.04834E-03            372.729736E-03           371.496704E-03           370.333282E-03  
                   5.73712969E-03           0.                     382.646118E-03           381.780884E-03           380.361237E-03           378.704651E-03           377.058838E-03           375.515381E-03           374.092438E-03           372.774841E-03           371.542847E-03           370.380096E-03  
                   5.75000048E-03           0.                     382.64801E-03            381.793365E-03           380.384216E-03           378.734589E-03           377.092133E-03           375.549957E-03           374.127686E-03           372.810944E-03           371.579773E-03           370.417603E-03  
                   5.82149982E-03           0.                     382.658661E-03           381.862915E-03           380.511871E-03           378.901001E-03           377.2771E-03             375.741882E-03           374.323578E-03           373.011444E-03           371.784851E-03           370.625793E-03  
                   5.84084177E-03           0.                     382.66156E-03            381.881714E-03           380.546387E-03           378.946045E-03           377.327148E-03           375.793793E-03           374.376587E-03           373.065674E-03           371.840332E-03           370.693207E-03  
                   5.86012745E-03           0.                     382.664398E-03           381.900452E-03           380.580811E-03           378.990906E-03           377.377045E-03           375.845581E-03           374.429443E-03           373.119781E-03           371.907379E-03           370.760406E-03  
                   5.87933159E-03           0.                     382.667267E-03           381.919128E-03           380.615112E-03           379.035614E-03           377.426727E-03           375.897095E-03           374.482025E-03           373.186188E-03           371.974182E-03           370.827362E-03  
                   5.89837885E-03           0.                     382.670135E-03           381.937622E-03           380.649109E-03           379.079956E-03           377.476013E-03           375.948242E-03           374.54718E-03            373.252106E-03           372.040405E-03           370.893738E-03  
                   5.91718388E-03           0.                     382.672913E-03           381.955933E-03           380.682678E-03           379.123749E-03           377.524658E-03           376.010345E-03           374.611481E-03           373.317139E-03           372.105774E-03           370.95929E-03   
                   5.93567276E-03           0.                     382.67569E-03            381.973907E-03           380.715698E-03           379.166779E-03           377.580231E-03           376.071442E-03           374.674713E-03           373.381104E-03           372.170074E-03           371.023712E-03  
                   5.95370293E-03           0.                     382.678345E-03           381.991425E-03           380.747894E-03           379.210754E-03           377.63443E-03            376.131012E-03           374.736328E-03           373.443481E-03           372.232727E-03           371.086548E-03  
                   5.97102547E-03           0.                     382.680908E-03           382.00824E-03            380.776031E-03           379.252991E-03           377.686493E-03           376.188232E-03           374.795593E-03           373.503387E-03           372.292969E-03           371.146912E-03  
                   5.98714495E-03           0.                     382.68335E-03            382.020294E-03           380.802185E-03           379.292297E-03           377.734955E-03           376.241486E-03           374.850708E-03           373.559174E-03           372.34903E-03            371.203094E-03  
                   6.00000095E-03           0.                     382.684052E-03           382.029907E-03           380.823059E-03           379.323669E-03           377.77359E-03            376.283936E-03           374.894684E-03           373.603638E-03           372.393738E-03           371.247925E-03  
                   6.07081509E-03           0.                     382.688049E-03           382.082855E-03           380.938019E-03           379.496338E-03           377.98645E-03            376.517853E-03           375.13681E-03            373.848602E-03           372.639954E-03           371.49472E-03   
                   6.09027576E-03           0.                     382.689117E-03           382.097382E-03           380.969604E-03           379.543793E-03           378.044952E-03           376.582184E-03           375.203369E-03           373.915924E-03           372.707611E-03           371.5625E-03    
                   6.1096735E-03            0.                     382.690216E-03           382.111877E-03           381.001129E-03           379.591095E-03           378.103271E-03           376.64624E-03            375.269714E-03           373.983032E-03           372.775024E-03           371.630096E-03  
                   6.12898159E-03           0.                     382.691284E-03           382.126343E-03           381.03244E-03            379.638153E-03           378.161316E-03           376.710022E-03           375.335724E-03           374.049774E-03           372.842133E-03           371.697357E-03  
                   6.1481185E-03            0.                     382.692352E-03           382.140625E-03           381.063507E-03           379.684845E-03           378.218842E-03           376.773224E-03           375.401154E-03           374.115967E-03           372.908661E-03           371.764038E-03  
                   6.1670022E-03            0.                     382.693451E-03           382.154724E-03           381.094177E-03           379.730865E-03           378.275604E-03           376.835602E-03           375.465698E-03           374.181274E-03           372.974274E-03           371.829834E-03  
                   6.18556118E-03           0.                     382.694489E-03           382.16861E-03            381.124329E-03           379.776154E-03           378.33139E-03            376.896912E-03           375.529144E-03           374.245453E-03           373.038757E-03           371.89447E-03   
                   6.20364761E-03           0.                     382.695496E-03           382.182129E-03           381.153687E-03           379.820251E-03           378.385742E-03           376.956635E-03           375.590973E-03           374.308014E-03           373.101624E-03           371.95752E-03   
                   6.22101498E-03           0.                     382.696472E-03           382.195129E-03           381.181854E-03           379.862579E-03           378.437927E-03           377.014008E-03           375.65036E-03            374.368073E-03           373.161987E-03           372.018005E-03  
                   6.23716784E-03           0.                     382.697388E-03           382.207184E-03           381.208099E-03           379.901978E-03           378.486481E-03           377.067352E-03           375.705566E-03           374.42392E-03            373.21814E-03            372.07428E-03   
                   6.25000143E-03           0.                     382.69809E-03            382.216766E-03           381.228912E-03           379.933258E-03           378.525055E-03           377.109772E-03           375.749481E-03           374.468292E-03           373.262726E-03           372.119019E-03  
                   6.3202343E-03            0.                     382.702057E-03           382.269257E-03           381.342957E-03           380.104492E-03           378.736145E-03           377.341736E-03           375.989563E-03           374.711182E-03           373.506836E-03           372.363678E-03  
                   6.33980322E-03           0.                     382.703156E-03           382.283905E-03           381.374725E-03           380.152191E-03           378.794952E-03           377.406372E-03           376.056458E-03           374.77887E-03            373.57486E-03            372.442444E-03  
                   6.35929775E-03           0.                     382.704254E-03           382.298462E-03           381.406372E-03           380.199738E-03           378.853516E-03           377.470764E-03           376.123108E-03           374.846283E-03           373.653656E-03           372.520935E-03  
                   6.37869167E-03           0.                     382.705322E-03           382.312988E-03           381.437866E-03           380.24704E-03            378.911835E-03           377.534821E-03           376.189423E-03           374.924133E-03           373.732025E-03           372.598969E-03  
                   6.39790678E-03           0.                     382.70639E-03            382.327332E-03           381.469055E-03           380.293884E-03           378.969574E-03           377.598297E-03           376.263977E-03           375.001251E-03           373.809692E-03           372.6763E-03    
                   6.41686106E-03           0.                     382.707489E-03           382.341492E-03           381.499817E-03           380.340057E-03           379.02652E-03            377.665771E-03           376.337524E-03           375.077332E-03           373.886292E-03           372.752594E-03  
                   6.4354763E-03            0.                     382.708527E-03           382.355408E-03           381.53006E-03            380.385468E-03           379.082214E-03           377.732025E-03           376.40976E-03            375.152039E-03           373.961517E-03           372.827515E-03  
                   6.4536109E-03            0.                     382.709564E-03           382.368958E-03           381.559479E-03           380.425201E-03           379.136414E-03           377.7966E-03             376.480133E-03           375.224854E-03           374.034821E-03           372.900513E-03  
                   6.47101545E-03           0.                     382.71051E-03            382.381989E-03           381.582031E-03           380.463379E-03           379.188477E-03           377.858582E-03           376.547668E-03           375.294708E-03           374.105164E-03           372.970581E-03  
                   6.48719454E-03           0.                     382.711426E-03           382.39032E-03            381.602997E-03           380.498901E-03           379.236847E-03           377.916168E-03           376.610443E-03           375.35965E-03            374.170532E-03           373.035706E-03  
                   6.50000191E-03           0.                     382.712494E-03           382.396942E-03           381.619568E-03           380.526947E-03           379.275146E-03           377.961761E-03           376.660156E-03           375.411072E-03           374.222321E-03           373.08725E-03   
                   6.56974697E-03           0.                     382.718109E-03           382.432983E-03           381.7099E-03             380.679901E-03           379.483704E-03           378.210083E-03           376.930817E-03           375.69104E-03            374.504181E-03           373.36795E-03   
                   6.58940506E-03           0.                     382.719696E-03           382.443115E-03           381.735382E-03           380.722992E-03           379.542511E-03           378.280029E-03           377.007111E-03           375.769928E-03           374.583618E-03           373.447052E-03  
                   6.60898542E-03           0.                     382.721283E-03           382.453278E-03           381.760742E-03           380.76593E-03            379.601044E-03           378.349762E-03           377.083099E-03           375.848541E-03           374.66275E-03            373.525848E-03  
                   6.62845755E-03           0.                     382.722839E-03           382.463318E-03           381.78595E-03            380.808655E-03           379.659271E-03           378.419098E-03           377.15863E-03            375.926666E-03           374.741425E-03           373.604218E-03  
                   6.64773941E-03           0.                     382.724396E-03           382.473297E-03           381.810944E-03           380.850952E-03           379.716919E-03           378.487732E-03           377.233459E-03           376.004059E-03           374.819336E-03           373.681793E-03  
                   6.66674995E-03           0.                     382.725952E-03           382.483093E-03           381.835541E-03           380.892639E-03           379.773773E-03           378.55542E-03            377.30722E-03            376.080353E-03           374.896149E-03           373.758301E-03  
                   6.68541336E-03           0.                     382.727478E-03           382.492737E-03           381.859711E-03           380.933563E-03           379.829559E-03           378.621857E-03           377.379639E-03           376.155273E-03           374.971558E-03           373.833374E-03  
                   6.70358562E-03           0.                     382.728943E-03           382.502136E-03           381.88327E-03            380.973389E-03           379.883911E-03           378.686554E-03           377.450134E-03           376.22821E-03            375.044983E-03           373.906525E-03  
                   6.72102356E-03           0.                     382.730347E-03           382.511139E-03           381.905853E-03           381.011627E-03           379.936035E-03           378.748596E-03           377.517792E-03           376.298187E-03           375.115448E-03           373.976685E-03  
                   6.73722458E-03           0.                     382.731659E-03           382.519501E-03           381.926849E-03           381.047119E-03           379.984497E-03           378.806305E-03           377.580627E-03           376.36322E-03            375.180908E-03           374.04187E-03   
                   6.75000238E-03           0.                     382.732697E-03           382.526123E-03           381.94339E-03            381.075134E-03           380.022705E-03           378.851776E-03           377.630249E-03           376.41452E-03            375.232544E-03           374.093292E-03  
                   6.8193264E-03            0.                     382.738251E-03           382.561951E-03           382.033173E-03           381.227142E-03           380.22998E-03            379.098541E-03           377.8992E-03             376.692749E-03           375.512665E-03           374.372253E-03  
                   6.83906651E-03           0.                     382.739868E-03           382.572144E-03           382.058746E-03           381.270416E-03           380.289001E-03           379.168823E-03           377.9758E-03             376.771942E-03           375.592407E-03           374.459229E-03  
                   6.85872126E-03           0.                     382.741455E-03           382.582306E-03           382.084198E-03           381.313507E-03           380.347748E-03           379.23877E-03            378.052063E-03           376.85083E-03            375.677765E-03           374.545837E-03  
                   6.87826061E-03           0.                     382.743042E-03           382.592407E-03           382.109497E-03           381.356323E-03           380.406158E-03           379.30835E-03            378.127869E-03           376.932251E-03           375.762604E-03           374.631958E-03  
                   6.89760208E-03           0.                     382.744568E-03           382.602386E-03           382.134552E-03           381.398743E-03           380.46402E-03            379.377197E-03           378.201691E-03           377.012848E-03           375.846588E-03           374.717194E-03  
                   6.91666079E-03           0.                     382.746124E-03           382.612244E-03           382.159241E-03           381.440521E-03           380.520996E-03           379.439301E-03           378.274445E-03           377.092255E-03           375.929352E-03           374.801178E-03  
                   6.93536568E-03           0.                     382.74765E-03            382.621918E-03           382.183472E-03           381.481537E-03           380.568115E-03           379.500244E-03           378.345856E-03           377.170166E-03           376.010559E-03           374.883636E-03  
                   6.95357084E-03           0.                     382.749115E-03           382.631317E-03           382.207031E-03           381.512329E-03           380.613953E-03           379.55954E-03            378.415344E-03           377.246063E-03           376.08963E-03            374.963837E-03  
                   6.97103882E-03           0.                     382.750519E-03           382.64035E-03            382.222839E-03           381.54184E-03            380.657959E-03           379.616455E-03           378.482025E-03           377.318817E-03           376.165466E-03           375.040833E-03  
                   6.98725128E-03           0.                     382.751831E-03           382.645447E-03           382.237488E-03           381.569275E-03           380.698792E-03           379.669312E-03           378.543915E-03           377.386353E-03           376.23587E-03            375.112274E-03  
                   6.99999905E-03           0.                     382.754364E-03           382.649445E-03           382.248993E-03           381.59082E-03            380.730896E-03           379.710846E-03           378.59256E-03            377.439514E-03           376.29126E-03            375.168488E-03  
                   7.06898069E-03           0.                     382.768097E-03           382.671082E-03           382.311371E-03           381.707428E-03           380.904633E-03           379.935608E-03           378.855865E-03           377.726898E-03           376.590759E-03           375.472443E-03  
                   7.08879137E-03           0.                     382.772034E-03           382.677277E-03           382.329285E-03           381.740936E-03           380.954529E-03           380.000183E-03           378.931488E-03           377.809448E-03           376.676788E-03           375.559753E-03  
                   7.10850954E-03           0.                     382.77597E-03            382.683472E-03           382.347107E-03           381.774261E-03           381.004211E-03           380.064423E-03           379.006744E-03           377.891602E-03           376.762421E-03           375.646606E-03  
                   7.12810469E-03           0.                     382.779877E-03           382.689636E-03           382.364838E-03           381.807373E-03           381.053558E-03           380.128265E-03           379.081543E-03           377.973236E-03           376.847473E-03           375.732971E-03  
                   7.14749479E-03           0.                     382.783722E-03           382.695709E-03           382.382355E-03           381.840179E-03           381.102417E-03           380.191437E-03           379.155548E-03           378.054016E-03           376.931671E-03           375.81839E-03   
                   7.16659784E-03           0.                     382.787537E-03           382.701691E-03           382.399628E-03           381.872467E-03           381.150513E-03           380.253662E-03           379.228455E-03           378.133636E-03           377.014618E-03           375.902557E-03  
                   7.18533611E-03           0.                     382.79126E-03            382.707581E-03           382.416565E-03           381.904144E-03           381.197693E-03           380.314728E-03           379.299957E-03           378.21167E-03            377.095978E-03           375.985138E-03  
                   7.20357132E-03           0.                     382.794891E-03           382.713287E-03           382.433044E-03           381.934967E-03           381.243622E-03           380.374176E-03           379.369568E-03           378.287628E-03           377.17514E-03            376.065491E-03  
                   7.22106171E-03           0.                     382.79837E-03            382.718781E-03           382.448883E-03           381.964539E-03           381.287659E-03           380.431152E-03           379.43631E-03            378.360535E-03           377.251099E-03           376.142548E-03  
                   7.23728561E-03           0.                     382.801605E-03           382.723877E-03           382.463531E-03           381.991943E-03           381.328522E-03           380.483978E-03           379.498199E-03           378.428131E-03           377.321533E-03           376.21402E-03   
                   7.25E-03                 0.                     382.804138E-03           382.727875E-03           382.475006E-03           382.013428E-03           381.360565E-03           380.525421E-03           379.546722E-03           378.481079E-03           377.37674E-03            376.27005E-03   
                   7.31868649E-03           0.                     382.81778E-03            382.74942E-03            382.53714E-03            382.129547E-03           381.533539E-03           380.749207E-03           379.808868E-03           378.767242E-03           377.674957E-03           376.572693E-03  
                   7.33856106E-03           0.                     382.821747E-03           382.755646E-03           382.555084E-03           382.163147E-03           381.583588E-03           380.813965E-03           379.884705E-03           378.850067E-03           377.76123E-03            376.660889E-03  
                   7.35833502E-03           0.                     382.825684E-03           382.761871E-03           382.572968E-03           382.196533E-03           381.633392E-03           380.878387E-03           379.960205E-03           378.932434E-03           377.843872E-03           376.748657E-03  
                   7.37797832E-03           0.                     382.82959E-03            382.768005E-03           382.590729E-03           382.229736E-03           381.682861E-03           380.942383E-03           380.035156E-03           379.006683E-03           377.925995E-03           376.835815E-03  
                   7.39741325E-03           0.                     382.833466E-03           382.774109E-03           382.608307E-03           382.262573E-03           381.731812E-03           381.005707E-03           380.097839E-03           379.080139E-03           378.007233E-03           376.922058E-03  
                   7.41655016E-03           0.                     382.83728E-03            382.780121E-03           382.62561E-03            382.294952E-03           381.779999E-03           381.054443E-03           380.159546E-03           379.152466E-03           378.087219E-03           377.006989E-03  
                   7.43531799E-03           0.                     382.841003E-03           382.786011E-03           382.642578E-03           382.32666E-03            381.814087E-03           381.102234E-03           380.220093E-03           379.22345E-03            378.165649E-03           377.090271E-03  
                   7.45357943E-03           0.                     382.844635E-03           382.791748E-03           382.659088E-03           382.347198E-03           381.84726E-03            381.148712E-03           380.278961E-03           379.29245E-03            378.242004E-03           377.171295E-03  
                   7.47109222E-03           0.                     382.848114E-03           382.797241E-03           382.668671E-03           382.366882E-03           381.879089E-03           381.193329E-03           380.335449E-03           379.358643E-03           378.315216E-03           377.249023E-03  
                   7.48732328E-03           0.                     382.851318E-03           382.799774E-03           382.677521E-03           382.385162E-03           381.9086E-03             381.23468E-03            380.387817E-03           379.419983E-03           378.383026E-03           377.321075E-03  
                   7.50000048E-03           0.                     382.851715E-03           382.801758E-03           382.684479E-03           382.399414E-03           381.93161E-03            381.266937E-03           380.428711E-03           379.467896E-03           378.436035E-03           377.377319E-03  
                   7.56844139E-03           0.                     382.853851E-03           382.8125E-03             382.721924E-03           382.47641E-03            382.055969E-03           381.441223E-03           380.649414E-03           379.726624E-03           378.722107E-03           377.681061E-03  
                   7.58836794E-03           0.                     382.854462E-03           382.815613E-03           382.732849E-03           382.49884E-03            382.092163E-03           381.491974E-03           380.713684E-03           379.801941E-03           378.805389E-03           377.76947E-03   
                   7.60819006E-03           0.                     382.855103E-03           382.818726E-03           382.743652E-03           382.521118E-03           382.128174E-03           381.54248E-03            380.777588E-03           379.876862E-03           378.888245E-03           377.857422E-03  
                   7.62787819E-03           0.                     382.855713E-03           382.821808E-03           382.754456E-03           382.543274E-03           382.16394E-03            381.59259E-03            380.841095E-03           379.951263E-03           378.97052E-03            377.944763E-03  
                   7.6473465E-03            0.                     382.856323E-03           382.824829E-03           382.765076E-03           382.565186E-03           382.19931E-03            381.642181E-03           380.90387E-03            380.024841E-03           379.05188E-03            378.031128E-03  
                   7.66651726E-03           0.                     382.856903E-03           382.82785E-03            382.775574E-03           382.586761E-03           382.234161E-03           381.69101E-03            380.965698E-03           380.09729E-03            379.131989E-03           378.116211E-03  
                   7.68531132E-03           0.                     382.857513E-03           382.830811E-03           382.785858E-03           382.60788E-03            382.268311E-03           381.738861E-03           381.026306E-03           380.168304E-03           379.210571E-03           378.199615E-03  
                   7.70359468E-03           0.                     382.858063E-03           382.833649E-03           382.795868E-03           382.628448E-03           382.301514E-03           381.785431E-03           381.085236E-03           380.237396E-03           379.286987E-03           378.280731E-03  
                   7.72112226E-03           0.                     382.858612E-03           382.836395E-03           382.805481E-03           382.648163E-03           382.333374E-03           381.830048E-03           381.141785E-03           380.30365E-03            379.360229E-03           378.35849E-03   
                   7.73735714E-03           0.                     382.8591E-03             382.838928E-03           382.814362E-03           382.666443E-03           382.362854E-03           381.871368E-03           381.194153E-03           380.365021E-03           379.428101E-03           378.430511E-03  
                   7.75000095E-03           0.                     382.859497E-03           382.840942E-03           382.821259E-03           382.680664E-03           382.385834E-03           381.903564E-03           381.234924E-03           380.412781E-03           379.480927E-03           378.486633E-03  
                   7.81823301E-03           0.                     382.861572E-03           382.851593E-03           382.858582E-03           382.757416E-03           382.509766E-03           382.077301E-03           381.454926E-03           380.670654E-03           379.766113E-03           378.789368E-03  
                   7.8382082E-03            0.                     382.862213E-03           382.854736E-03           382.869507E-03           382.779907E-03           382.546082E-03           382.128174E-03           381.519348E-03           380.746155E-03           379.849579E-03           378.869171E-03  
                   7.85807133E-03           0.                     382.862823E-03           382.857849E-03           382.880371E-03           382.802246E-03           382.582153E-03           382.178741E-03           381.583405E-03           380.821228E-03           379.920013E-03           378.948547E-03  
                   7.87779713E-03           0.                     382.863434E-03           382.860931E-03           382.891144E-03           382.824463E-03           382.617981E-03           382.228973E-03           381.647003E-03           380.880219E-03           379.989929E-03           379.027374E-03  
                   7.89729881E-03           0.                     382.864014E-03           382.864014E-03           382.901825E-03           382.846375E-03           382.653412E-03           382.278625E-03           381.693054E-03           380.938538E-03           380.059052E-03           379.105255E-03  
                   7.91649532E-03           0.                     382.864624E-03           382.867004E-03           382.912323E-03           382.867981E-03           382.688293E-03           382.311646E-03           381.738403E-03           380.995941E-03           380.127136E-03           379.181976E-03  
                   7.93531179E-03           0.                     382.865204E-03           382.869965E-03           382.922607E-03           382.88916E-03            382.709534E-03           382.343964E-03           381.782867E-03           381.052185E-03           380.193817E-03           379.257172E-03  
                   7.95361757E-03           0.                     382.865753E-03           382.872833E-03           382.932648E-03           382.900879E-03           382.730194E-03           382.375488E-03           381.826111E-03           381.106934E-03           380.258728E-03           379.330322E-03  
                   7.97115993E-03           0.                     382.866302E-03           382.875549E-03           382.937469E-03           382.912079E-03           382.749969E-03           382.40564E-03            381.867523E-03           381.159393E-03           380.320892E-03           379.400391E-03  
                   7.98739481E-03           0.                     382.866791E-03           382.876373E-03           382.941895E-03           382.922485E-03           382.768311E-03           382.433563E-03           381.905884E-03           381.207947E-03           380.378479E-03           379.46524E-03   
                   8.00000095E-03           0.                     382.866577E-03           382.876953E-03           382.945374E-03           382.930511E-03           382.782562E-03           382.455231E-03           381.935699E-03           381.245605E-03           380.423157E-03           379.515656E-03  
                   8.06805897E-03           0.                     382.865417E-03           382.88031E-03            382.964081E-03           382.97406E-03            382.859344E-03           382.572266E-03           382.096436E-03           381.449127E-03           380.664429E-03           379.787567E-03  
                   8.08807468E-03           0.                     382.865082E-03           382.881287E-03           382.969543E-03           382.986877E-03           382.881927E-03           382.606689E-03           382.143738E-03           381.508972E-03           380.735413E-03           379.867523E-03  
                   8.10797501E-03           0.                     382.864746E-03           382.882233E-03           382.975006E-03           382.999603E-03           382.904419E-03           382.6409E-03             382.190735E-03           381.568481E-03           380.805939E-03           379.947021E-03  
                   8.12773037E-03           0.                     382.86438E-03            382.883209E-03           382.980438E-03           383.012238E-03           382.926697E-03           382.674866E-03           382.237396E-03           381.627563E-03           380.875946E-03           380.02594E-03   
                   8.14726162E-03           0.                     382.864044E-03           382.884186E-03           382.985809E-03           383.024719E-03           382.948761E-03           382.708466E-03           382.283539E-03           381.685974E-03           380.94519E-03            380.103973E-03  
                   8.16648102E-03           0.                     382.863739E-03           382.885101E-03           382.991119E-03           383.037018E-03           382.970459E-03           382.741516E-03           382.328918E-03           381.743439E-03           381.013306E-03           380.180756E-03  
                   8.1853199E-03            0.                     382.863403E-03           382.886017E-03           382.996246E-03           383.049072E-03           382.991699E-03           382.773895E-03           382.373413E-03           381.799744E-03           381.080078E-03           380.256012E-03  
                   8.20364475E-03           0.                     382.863068E-03           382.886902E-03           383.001312E-03           383.060791E-03           383.01239E-03            382.80542E-03            382.416687E-03           381.854553E-03           381.14502E-03            380.329224E-03  
                   8.22119808E-03           0.                     382.862762E-03           382.887787E-03           383.006134E-03           383.072021E-03           383.032196E-03           382.835602E-03           382.458191E-03           381.907043E-03           381.207245E-03           380.399353E-03  
                   8.23743248E-03           0.                     382.862518E-03           382.88858E-03            383.010559E-03           383.082397E-03           383.050537E-03           382.863495E-03           382.496521E-03           381.955597E-03           381.264801E-03           380.464203E-03  
                   8.25000191E-03           0.                     382.862305E-03           382.889191E-03           383.014038E-03           383.090424E-03           383.064728E-03           382.885132E-03           382.526184E-03           381.993164E-03           381.309357E-03           380.514404E-03  
                   8.31791019E-03           0.                     382.861115E-03           382.892487E-03           383.032654E-03           383.133881E-03           383.141357E-03           383.001892E-03           382.686584E-03           382.196259E-03           381.550049E-03           380.785706E-03  
                   8.33795929E-03           0.                     382.860748E-03           382.893463E-03           383.038147E-03           383.146698E-03           383.164001E-03           383.036346E-03           382.733948E-03           382.256195E-03           381.621124E-03           380.84964E-03   
                   8.35789394E-03           0.                     382.860413E-03           382.89447E-03            383.04361E-03            383.159454E-03           383.186493E-03           383.070618E-03           382.781036E-03           382.315826E-03           381.67395E-03            380.913208E-03  
                   8.37767887E-03           0.                     382.860077E-03           382.895416E-03           383.049042E-03           383.172119E-03           383.208832E-03           383.104645E-03           382.827759E-03           382.356903E-03           381.72641E-03            380.976288E-03  
                   8.39723301E-03           0.                     382.859741E-03           382.896362E-03           383.054413E-03           383.184601E-03           383.230896E-03           383.138275E-03           382.8573E-03             382.397522E-03           381.778259E-03           381.038635E-03  
                   8.4164772E-03            0.                     382.859375E-03           382.897278E-03           383.059692E-03           383.19693E-03            383.252625E-03           383.157532E-03           382.886353E-03           382.4375E-03             381.829285E-03           381.100037E-03  
                   8.43533516E-03           0.                     382.859039E-03           382.898224E-03           383.06485E-03            383.208984E-03           383.263733E-03           383.176392E-03           382.914856E-03           382.476654E-03           381.879303E-03           381.160126E-03  
                   8.45367432E-03           0.                     382.858765E-03           382.899109E-03           383.069885E-03           383.214325E-03           383.274536E-03           383.194733E-03           382.942566E-03           382.514771E-03           381.927917E-03           381.218628E-03  
