        0.00022, -2110965440.90774
        0.000221, -2207460592.84662
        0.000222, -2298440788.48699
        0.000223, -2383756471.65845
       0.000224, -2463271434.8696
        0.000225, -2536863001.50395
        0.000226, -2604422177.56349
        0.000227, -2665853772.88445
       0.000228, -2721076491.81585
        0.000229, -2770022993.41697
         0.00023, -2812639921.29443
        0.000231, -2848887903.26374
       0.000232, -2878741521.08319
        0.000233, -2902189250.56995
        0.000234, -2919233372.46912
        0.000235, -2929889854.50613
       0.000236, -2934188205.11079
        0.000237, -2932171299.35822
        0.000238, -2923895177.72671
        0.000239, -2909428818.32584
        0.00024, -2888853883.29963
        0.000241, -2862264440.15913
        0.000242, -2829766658.84603
        0.000243, -2791478485.3746
       0.000244, -2747529292.94221
        0.000245, -2698059511.43972
        0.000246, -2643220236.33158
        0.000247, -2583172817.9118
       0.000248, -2518088431.97558
        0.000249, -2448147632.97763
         0.00025, -2373539890.77718
        0.000251, -2294463112.09546
       0.000252, -2211123147.8351
        0.000253, -2123733287.43186
        0.000254, -2032513741.42691
        0.000255, -1937691113.46389
       0.000256, -1839497862.92709
        0.000257, -1738171759.44791
        0.000258, -1633955330.51339
        0.000259, -1527095303.41571
        0.00026, -1417842042.78359
        0.000261, -1306448984.93523
        0.000262, -1193172070.28994
        0.000263, -1078269175.06874
       0.000264, -961999543.506391
        0.000265, -844623221.785816
        0.000266, -726400494.892293
        0.000267, -607591327.568862
       0.000268, -488454810.5359
        0.000269, -369248613.116994
         0.00027, -250228443.390104
        0.000271, -131647516.958021
       0.000272, -13756035.4042503
        0.000273, 103199324.528461
        0.000274, 218975910.03172
        0.000275, 333335578.624855
       0.000276, 446045170.911153
        0.000277, 556876968.79676
        0.000278, 665609138.310645
        0.000279, 772026156.203901
        0.00028, 875919219.548229
        0.000281, 977086637.596225
        0.000282, 1075334205.2099
        0.000283, 1170475557.20939
       0.000284, 1262332503.03939
        0.000285, 1350735341.19856
        0.000286, 1435523152.92448
        0.000287, 1516544074.67541
       0.000288, 1593655548.99963
        0.000289, 1666724553.43207
         0.00029, 1735627807.10855
        0.000291, 1800251954.83773
       0.000292, 1860493728.42166
        0.000293, 1916260085.06566
        0.000294, 1967468322.76928
        0.000295, 2014046172.63965
       0.000296, 2055931868.11881
        0.000297, 2093074191.16581
        0.000298, 2125432495.48359
        0.000299, 2152976706.92889
         0.0003, 2175687301.29113
